ID,Text,Sub-task A,Sub-task B,Label
C4.1470,"Ladki k liye apne carrier ki maa chod di. Bhai kitna mushkil hai MS ya MD
karna aur padhai ka to koi naam o nishan hi nhi jaise Soty 2 me tha .Kabir
singh educated gawar hai sala.",OAG,GEN,1
C7.2566.2,"@ब्रह्मगुप्त चाणक्य-चंद्रगुप्त 1- अखंड भारत sale tere jese logoki vajase
Harami Hindu Muslim ho rahahe bhosdike sirf Tera address bhej madar chod",OAG,GEN,1
C36.310,"Hume indian army me mard chahiye hijre nahi sahi toh bol Raha hai koyi agar
army me gay hai toh boh aur ek gay Ko love karega toh Aisa hi chalta rehega
toh ai sab nahi chahiye....Hume mard chahiye...",OAG,GEN,1
C36.1024,"Bhai gaand marvane nahi jana..war me jana hai  
Desh ki seva karni hai..  
Jo respect army ki hai usko maintain rakho..avoid homosexuality.",OAG,GEN,1
C10.585,"Communist party atanki jehadi mauist mother chod party hai..in sab ko mout de
dena chahiye",OAG,GEN,1
C25.520.2,"vikash kumar तू भी एसी रणडी औरतो का साथी बन रहा जब तेरे पर दहेज और घरेलू हिंसा
का केस लगेगा तब तुझे तेरा कमेंट बताऊंगा अकल के दुशमन जब अपने पर चोट लगती है तब
समझ आता है",OAG,GEN,1
C7.507.1,Rapist? Oye bsdk tunne movie dekha kya?,OAG,GEN,1
C7.1201.1,"@Pratiksha Tripathi lagta hai aap usi category ki girl hai jo 2-3 ladko ke
sath sone mai proud fill karti hai isliye apko mirchi lagi carry on lage raho",OAG,GEN,1
C7.2595.2,humlog v feminist ki gand fadenge,OAG,GEN,1
C7.2417.4,"@Jayanta Sarkar 😂😂😂😂 Maine bhi dekha woh video, Gazab video hai, poora faad
saala uss laundiya ko.",OAG,GEN,1
C4.837,muchod😂😂😂😂😂,OAG,GEN,1
C7.420.2,@vaibhav tare bhag madarchod,OAG,GEN,1
C29.7,Gandu,OAG,GEN,1
C61.8,Jo dusre ki Badnaam Karti Hai sali Kamini madarchod ki aulad,OAG,GEN,1
C10.169,"Sale Tu Chur hae juthi khabar failana Teri Kam hae.sarker ki dalle hae tum
media wale.",OAG,GEN,1
C19.4,"लल्लनटॉप वाले भी अपने कानून की तरह अंधे है  
इन्हें भी बस सलमान खान, शाहरुख खान,अमिताभ बच्चन की मूवी ओर एक्टिंग अच्छी लगती
हैं ये इनकी फिल्मों को ही 5 स्टार देते है बस  
ये भी सेक्शन375 मूवी की महिला वकील की तरह गधे ही है",OAG,GEN,1
C9.37,"Wowo kiya baat hai rajdeep. Tab to main tumhare Baap ko tumhare peda hone par
bhi bol sakte hai. Aapko gandi gandi galiya bhi de sakte hai.",OAG,GEN,1
C7.544,"Faminist---- Hum is film ka virodh karte hai.  
  
Kabir singh fans ---- Bhag bhosdike",OAG,GEN,1
C32.108,"Ye chutiyapa h jo gay hote h o dilke sache aur mashum hote h.. So please ye
sab mat dikhao",OAG,GEN,1
C7.597,Ha vai randi madharchot ladkiya kabir sing move ko burai kar rahihe,OAG,GEN,1
C36.947.1,chup kar mFkr,OAG,GEN,1
C36.1142.4,"@rahul singh kyun be MC SAALE TUJHE STUDY PE FOCUS KARNA HEIN YAA ISMEIN AATI
HO YAA USMEIN AATI HO",OAG,GEN,1
C7.1026,Yeh 1.1k dislike feminist lebrandu ke hi hai..... Chutiye saale....😂,OAG,GEN,1
C7.561,"Isme karan johar ki bakchodi nhi h issiliye gaand phula rhe hn sb bhen ke
lawde 😂😂😂",OAG,GEN,1
C7.1716.1,"Abe Lodu,south mein BJP nahi hain.Isliye north ke log whan se bhaag ke south
mein settle ho rahe hain.aur south ke log liberal hain isliye woh north ke log
ko settle karne dethe hain.Gujarat mein UP ke log ko maar maar ke
bhagaya.Chuthiyapa math pel,maadharchod.",OAG,GEN,1
C38.755.5,"jaat ki choot saali ..teri kaali gaand mein koylaa daal ke aag laga denge
maadarchod ...randi saali",OAG,GEN,1
C29.9,Gand me ungli karega to smell to ayegi,OAG,GEN,1
C10.143,जाहिल चुड़ाईल।। न बाल न शक्ल।। कैसे लोग इनको सामाजिक कार्यकर्ता मानते है।।,OAG,GEN,1
C36.1047,"mere hisaab se homosexual ko army m ni allow krna chahiye. asa na ho kbhi ak
gay sena k nozwaano ko apne sath sex krne ko majboor kr de. or ydi saari army
sex krne lgi duty pr to sara system bigad jayega",OAG,GEN,1
C7.1022,"Pratik bhai rocks✌️  
Shuddh hindi mein liberals aur feminist ki maa chod di bhai ne😂😂😂",OAG,GEN,1
C36.647,"Gay to dor ki bat army infantry ma ladkiyo Jo bhi nahi late hame army ma Javan
Chahiye na ki hizde ye Indian army ma nahi chalega",OAG,GEN,1
C29.13,Hram khor Tere pas koi sabut h kya Hindu Rep nhi karte kitne ginau,OAG,GEN,1
C4.100,Bahanchode movie,OAG,GEN,1
C36.816.4,"Gay h to gand marwao, army me jane ki jarurt nhi h. Tiktok to chl hi rha h
waha marwao",OAG,GEN,1
C4.493,"Yrr. Iss Bollywood ne sbka dimaag khrab kr diya hai BC. Every teenager pagal
hai pyaar ke pichhe. Bc 14 yrs ke bacche rote rehte hain Brkup pe 😂😂. Ye sare
pagalpan ki wjah Bollywood hai.",OAG,GEN,1
C4.867.2,"Abe tatte gaand fate tu louvda kis llok ka prani h be,.",OAG,GEN,1
C7.2017,Ghar mai tera Maa aur behen nehi hai hai na??,OAG,GEN,1
C10.892,"Apane ""VIDESHI KHASAM"" ka bhi kuch naam rakh de tu ""चुड़ैल"" !!!! Tere videshi
khasam se paida bachchon ko kya sikhayegi tu "" पिद्दी कुतिया "" !!!!!! ????",OAG,GEN,1
C4.378,"Nikal laude pehli fursat pe nikal koi jarurat nahi review Dene ki pehli fursat
pe bhosdike nikal",OAG,GEN,1
C25.521,"aisi ladkiyan Jo is law ka misuse karti hai aisi madharchod aurato ko to nanga
kar ke sadak par daudana chahaiye aur Puri life jail me rakhna chahiye",OAG,GEN,1
C29.12,Lawde me bhi Hindu hu lekin chutiya nai hu Dharam pagal 😣😡,OAG,GEN,1
C7.2564.2,ye usse kahi zyada hai..nikal laude,OAG,GEN,1
C7.902,Bc saari movie spoil krdi yrrr 😡😡😡😡😡,OAG,GEN,1
C33.444,"Madhchod...ho Tum Sab.. lesbian and gay all bulls hit... Allah ko yahi manzur
hota to... Duniya Kabi aage Nai pdh ti.. Or ye dono Randi ke maa Baap v aise
category hote to ye dono Randi Duniya Mai nai hoti...",OAG,GEN,1
C23.60.2,teri maa ki agli shaadi me😂😂😂😂,OAG,GEN,1
C7.953.3,"Us ladki ne khud ko chudwane k liye bulaya tha lekin uska feonse aagaya tha to
usne mana kar diya lekin kabir pagal ki tarah zabardasti karne lagta hai ..aur
feminism k naam pe multiple sex partner badalna yahi hai kya tumhara feminism?",OAG,GEN,1
C23.10,"Pratik saala review mat karo only philosophy karta reh sala film bare mein Kam
philosophy jyada jhadta h kutta saala",OAG,GEN,1
C61.408,Sale,OAG,GEN,1
C7.551,"Kamine ram ke naam pe jo antakwadi musalmano ko maar rhe ha uspe bhi tujhe
bada acha lg rha hoga rss ki nazayaz aulad",OAG,GEN,1
C4.2238,Kisne touch kiya usko MADARCHOD 🤬😡😡,OAG,GEN,1
C4.2182.2,@ching pong teri maa ka bhi hota toe hame uss ki gaand nhi maarni padhti,OAG,GEN,1
C4.362,"Bhai mujhe lagata hai ki tune bada serious Liya yaar movie Ko movie Ko Tara
dekho tumane pahle hi kaha tha aur bad me itna irritation bc",OAG,GEN,1
C4.346,Bollywood beinchod 👌🏻🔥,OAG,GEN,1
C4.2029.5,"@sanjay amarnani haha i love people like you... Jhat k baal barabar ho ni..
Chale ho andpadh gawar gutter chap krne..... Tm jaiso ki koi ijjat waise hi ni
hai.. Na society mei na ghar mei.... Maa chuda tu phate ballon k natige....",OAG,GEN,1
C36.1146.5,"@Avinash Agnihotri pr in logo ko ladkio or homosexual ki chatne se fursat mile
toh desh, army k vare mein sochege na......foj mein gandu barti krlo pta nai
kha Ka discipline hai....... China Jaise sakhat londe bno....tabi desh aje
badega .....mard ho kr chudvane se nahi",OAG,GEN,1
C33.85,"Abbe bh9adiyoo ki.. Maa chudaoo par ladko ko kyu bicch mei laa rii haii salli
bhadwi",OAG,GEN,1
C7.823,इन्हे आजकल लिब्राडुं कहा जाता है।,OAG,GEN,1
C4.806,bhai ki ma behen chodta h 🤣🤣🤣🤣🤣bhai bahaut hard,OAG,GEN,1
C9.83,"Modi ne sabko nanga kar diya he...ye sab libranduo ka asli chehra samne agaya
hai... democracy tabhi Tak jab Tak hamari sarkar",OAG,GEN,1
C36.218.3,Bhag bsdk,OAG,GEN,1
C7.2086,"Bas dil ki baat chu li Prateek bhai.... In feminist ko inki jagah dikhani
chahiye.... Aisa lagta hai ke pehle jo auroto ki sthiti thi India me wahi sahi
thi...  
Chappal ko seer pe bethaoge to chappal ganda hi karegi.",OAG,GEN,1
C46.156,Madarchod muslim...... Muslim ka maa ka boor......,OAG,GEN,1
C32.11,Chandrapur se koi he kya achhe se gand marunga ..,OAG,GEN,1
C4.2012,"Kya Kare Bhai Jo tum bata rahe ho woh hum bhi accept karte he. Lekin aaju baju
ka environment hi bhosdiwalo see bhar Gaya he.",OAG,GEN,1
C7.1477,"प्रतीक भाई, आपकी बाते सुनकर हताशा हुयी। आप महाराष्ट्र से हो , मैं भी एक
महाराष्ट्रीयन हूँ।  
महाराष्ट्र की मराठी संस्कृति में औरतों पर उतने जुल्म नही होते जितने हिंदुस्तान
के उत्तरी राज्यो में होते है।  
  
आप तो जानते होंगे कि हरियाणा में लड़की पैदा हो गयो तो उसे दूध में डुबोकर मार
डालते है। आपको ये भी पता होगा कि दिल्ली औरतो के लिए नरक बना है। आज हिंदुस्तान
के उत्तरी राज्य अपने पुरूष प्रधान मानसिकता के चलते स्त्रियों पर इतना जुल्म कर
रहे ही कि अब इनके यहाँ स्त्रीयो की संख्या कम होती जा रही है।  
  
आप इन बातों को नजरअंदाज कर रहे हो क्योंकि आप मराठी है। इस घटिया फ़िल्म को
सपोर्ट करने वाले वही लोग है जो ये मानते है की अगर लड़की ने छोटे कपड़े पहम लिए तो
उसपर रेप करने जायज है, ये वही शैतान है जो औरत को पा ना सके तो उसे मार डालते है
या एसिड फेंक देते है उसके चेहरे पर।  
  
आपसे तो ये उम्मीद नही थी। इन हरामियों की तादात देखकर लग रहा है कि हिंदुस्तान
का भविष्य सही नही होगा। हमारे ग्रंथ ही कह गए है नारी का अपमान होनेवाली जगह कभी
खुशहाल नही रहती।  
  
जय हिंद। जय महाराष्ट्र।",OAG,GEN,1
C36.719,"Samlaingikta na sirf humare Desh ke liye khatra hai balki pure system ke
liye...use kabhi valid na mana jaye",OAG,GEN,1
C21.4,"Shatir aurton se saawadh rahe satark rahe....kuch jyada he chul uthe, toh muth
maare aur so jaye.  
 **Janheet mein jaari**",OAG,GEN,1
C26.164,"Bas ak moka ke talassh, ma be apna susral walo ka khoon peena chahta hoo, bas
ak moka milna chahya to fir ma ne 7 lasha bicha doonga, hindustan ka kanoon ki
Maa kee choot",OAG,GEN,1
C26.175,"Sahi kiya maro mc ko jahangir bhai  
salute you",OAG,GEN,1
C4.608,Ma ki choot bollywood ki or ma ka bhosda Kabir singh ka,OAG,GEN,1
C4.1570,Bossdk,OAG,GEN,1
C19.22,Tambakoo khake review kar raha hai maderchod,OAG,GEN,1
C33.494,"Gantaa.. Ye 377 la bht galt kar diya bencho..... Kyu.. Ki mera ek swal. H..
Bas uskaa jabab de.. De.. Agar koi.. Ladki. Ladki.. Se sexual contact karata..
Tera bap kon.. Hota.  
Aur tu is duniya me.. Janam.. Kaise leti bta...... Hai kio jawab...... 😡",OAG,GEN,1
C4.416,"Paisa,choot,aur duniyadaari mein maa chuda ke tum bhi ek din duniya chod
jaogo,jhant na tum ukhad paoge duniya mein aur nahi Shahid ya director,  
Thoda sa apna Lund ghuma ke gaand mein daal liya kro apni Shanti milegi tumhe
😂🤣",OAG,GEN,1
C4.1011,"Loda toxic movie thi. Pretty Ladki is movie me itni badi gandphattu thi agar
Kabir Singh uske Saath na hota to maa Chudi hoti uski. Aur Jo real tha during
tharak and sex ladke ne chaaku dikhaaya and CO koi maarne ni waala tha use",OAG,GEN,1
C7.1949.1,"@Gaurav Singh nature live Bilkul banana chaiye, Liberals ke gand mein danda,
fodo unki chhati mein anda.",OAG,GEN,1
C33.75,"Ladkio ke paas to kela to hota hi nahi phir kysa ? 🤔  
Ans. Laath gusede ge🖕",OAG,GEN,1
C4.2162.2,"Bhosdike toh mat dekh uske videos  
Gandoo",OAG,GEN,1
C36.448,"Army me mard log jate hai Ganduo ko gand Marwani hai kahi aur marwaye.
Maderchod jab goli chalti hai tab gandu gand par hath rakh kar bhag jayega.
Saalo army ko to Bakhas do. Harami log yaha bhi samlagiketa ko lana chahete
hai. Mere bas challe to jitne bhi gandu hai unko ek samunder par kisi tapu par
bhej du wahi Saale apni ek dusere ki gand mare yaha gand na kare. Thanks. Kisi
gandu ko meri baat buri lage to uske liye sorry hai.",OAG,GEN,1
C29.1.2,Vipan Singh Rajput chutya he tu,OAG,GEN,1
C32.11.1,@Pravin Nimje achhese chodunga tuje number do,OAG,GEN,1
C7.2405.1,"@डिजिटल लंड भक्त विकास प्राधिकरणmere bhai pahle video to dekh le topic to iske
bare me h hi ni aur jo so called feminist h na vo log ladkiyon ke aese alagh
alag logi se sex karne ko badhava de rhe h ye us bare me bola h usne",OAG,GEN,1
C7.594,"ek hi kutta hai bollywood mein jiski sbse gaand jlti hai.. umeed hai sb smjh
gye hoge",OAG,GEN,1
C38.145,"[3:47](https://www.youtube.com/watch?v=ZzsAuDkXq1M&t=3m47s) baccha gay paida
hua to use khatam kar dega",OAG,GEN,1
C4.874,Bollywood ke direction producer chodu to script bhi chodu bhosdike,OAG,GEN,1
C25.454,"Kya chutiya ladkiya h ...in jasi ladkiyo ko dekh dekh k nafrat hone lagi h
ladkiyo se...😈😈",OAG,GEN,1
C33.221,"apna lun de do mainu, mere lun pa do koi mota mota, my age 21",OAG,GEN,1
C4.814,"Abbe behenchod matlab sari hindustan dimag se paidal hai aur tu aur teri
subcriber ek human hai aur agar hai bhi toh behenchod kya ukhar liya🙄",OAG,GEN,1
C10.815,iski chut jyada machal rahi hai.,OAG,GEN,1
C7.546,"Jab arjun reddy ai thi tab kaha mare pade the ye sab bhosdichod. Ye North
indians ke hi chutado me jada khujli hoti hai...",OAG,GEN,1
C7.576.1,Apko mirchi lagi quinki ap bhi usi type ki ho jo 2-3 ladko ke sath so chuki ho,OAG,GEN,1
C32.129.2,MARO PHIR APNA LUND,OAG,GEN,1
C36.336,135 हिजड़ों ने dislike Kiya hai 😆😆😅🤣🤣,OAG,GEN,1
C7.317,pyar nhi bhosriwale hawas,OAG,GEN,1
C7.995,Bewakoof h pratik ki Maa ki chut,OAG,GEN,1
C29.10,Gandu mc gand me land,OAG,GEN,1
C7.1390,Bhn ke lode tujhe review dena nhi aata bhsdk kun deta hai lol 😂 bhsdk,OAG,GEN,1
C7.2305,Zhatu Aadmi hai ye mat subscribe karo lavde Ko,OAG,GEN,1
C7.2009,Abe review dena faltu ka gyan kyu choddd raha hai,OAG,GEN,1
C21.224,Dekhne jaata movie agar yeh bhen ki lodi actress nii hoti isme,OAG,GEN,1
C7.610.2,Utsav Sinha tum jaise feminist k gaand me 40 mm ka rod daal chahiye 😂😂,OAG,GEN,1
C61.14,sali Ki Beti Sali,OAG,GEN,1
C7.590.4,Feminism=Randi Rona,OAG,GEN,1
C10.2,"Ranga billa nahi ye RANDI BILLI HAI... Ye hafiz aur pakistan ki baad mein
marna... pehle aise bhosdiwalo ko maardo...",OAG,GEN,1
C36.852.1,@Udoy Singh 😂😂 hat chakke bhosdike ja Gand Mara kisise,OAG,GEN,1
C4.2128.4,"@Eminent - pubg Mobile hello chutiye...dusro ko gyaan batna chod aur pehli
Fursat mai Nikal lavde",OAG,GEN,1
C10.405,Bc sare log chutiya hai baithe hai show Mai..btw I support cab NCR npr,OAG,GEN,1
C7.347,Teri maa ka bhosda,OAG,GEN,1
C7.637,Faminist walo ki maa ka bhosda.,OAG,GEN,1
C7.900,"Bhai periods wala scene v to tha feminism support me.. bhen ki laudiyo ko wo
sb ni dikhega...",OAG,GEN,1
C4.1522,"Chinta mat kriye bhai, ye log bs yhi ki janta Ko chutiya bna payenge. Oskar
kbhi ni laa payenge. Bhencho.. chahe Shahrukh ho yaa Salman ya Amitabh koi
Oskar ni la paya...",OAG,GEN,1
C19.82,"Bhosdike review de rha hai ya movie ki story bta rha hai ..........Agar review
Dena nahi aata hai to BC mat de na paise ke liye kuch bhi karega mc",OAG,GEN,1
C21.286.1,"Bhai LAST MOVIE SALLU MIYA KI BODY GUARD DEKHANE GAYA THA ,,,,,USME FIGHTING
SCENE ,,,,JACKIE CHAN KI MOVIE ARMOUR OF GOD 2 KI COPY THI,,,,,,,MERA MAN KIYA
KI JUTTA KHOL KE MAARU SALLU KO,,,,,KYONKI JACKIE CHAN KK REAL ME KUNFU
,,MARTIAL ART AATA HAI,,,,BACHPAN SE,,,,,AUR SALLU SALA RANDI BAAZ,,,,,MEAT
KHA KE ,,,,,DHOKALI BODY BANA LI,,,,,SAALE NE MACHHAR BHI KABHI NAHI
MARAA,,,,,BAS JET LI AUR JACKIE CHAN KI COPY KARTE HAI",OAG,GEN,1
C10.1297,"R U DOT E BOY....... WHO IS FOOLISH ,FUNNY LOOKING FEMALE ??? WHAT'S WRONG
HER? JAISI SHAKAL WAISI AAKAL. KYA BAKWAS KAR RAHI HAI.... A NIKKAMI, NALAK,
GARIB JANATHA KO JHOOT BHOLNA SIKARIHAI...... COMMUNIST KUTTHI.......",OAG,GEN,1
C7.1383.2,"@KUHU SRIVASTAVA bhai agar mai us r*ndi k naam achhe se likha fir bhi uska
review aur chehra utna hi ghatiya rahega.  
Lo*u kahi ke",OAG,GEN,1
C4.619,In love storyio ne desh ki MA Chod di Bhanchod 😡😡😡😡,OAG,GEN,1
C36.757.5,"@Random Guy tum jaise gay ko Kore padhne chaiye Dubai,aur Saudi arb ki tarah
jyaad hi bharat mein democracy ka gala fayada utha rahe ho",OAG,GEN,1
C4.899,bhai aap bollywood ko gaand maarne ke liye bane ho 😂,OAG,GEN,1
C9.278,Rajdeep chewtiya💯,OAG,GEN,1
C10.187,Ye noopur madam ghani chootiya hai. Typical aag lagane wali janani.,OAG,GEN,1
C20.216,Teri ma me Hindi nhi sikhayi Teri ma Ka.......,OAG,GEN,1
C38.126,"Madarchod homosexuality ko support karo aur Gaand marao, biology bi bhul jao
kutton",OAG,GEN,1
C38.556,bosdike log saale bolte hai hona cahiye .hat bc fokat me,OAG,GEN,1
C4.613,chal bencho,OAG,GEN,1
C25.537,ye buddhi randi h madharchod ......isko bahut chul macha hua h,OAG,GEN,1
C4.428,"20 mint ki video koi danag ki baat tuh krta gandu  
ye tuh sb hume pta h. bosdike",OAG,GEN,1
C25.582,Ravish Chutiya!,OAG,GEN,1
C4.847.2,English k ma Ka boosda Kar Diya.,OAG,GEN,1
C7.2566.1,"@ब्रह्मगुप्त चाणक्य-चंद्रगुप्त 1- अखंड भारत Aagar Tu tere 1 bap ki aulad He To
sirf address bhej",OAG,GEN,1
C7.41,"Oye mote, jitti approach movie ne nai ki tujhe utti sumajh aagai (badhiya
baaat hai), par chodu itta oversmart review dena worth it hi nai tha iss movie
ke liye.  
Nikal Laude",OAG,GEN,1
C61.11,"Saali Kutiya Uske Naseeb Naseeb achha the ki usko Dinesh Ji Ne support Kiya
lekin aap Koi Nahin karo",OAG,GEN,1
C7.1564,"Pratik Bhai ye
[#FlimCompanion](http://www.youtube.com/results?search_query=%23FlimCompanion)
walo YouTube channel ki Gand Maro dimag kharab ho Gaya faminist ki bate sun kr",OAG,GEN,1
C10.1061,Arundhati Kutti Kammini Roy ouski naam hain.,OAG,GEN,1
C36.684.1,Ladka ladkhe ki ghand marna aur ladki ladhki ki ghand marna,OAG,GEN,1
C7.1380,Feminist and Liberals = Bosidiwaley,OAG,GEN,1
C7.2280,Bhosidiwale tu film review de na politics kyun samjha raha hai gandu,OAG,GEN,1
C10.166,pagal hai saali,OAG,GEN,1
C21.9,"Larki khud chudwati hai phir usko phasati hai itni si stori ko 2 ghante  
Apni maa chudwai hai purducer ne",OAG,GEN,1
C7.1486,In matherchod ko sirf khan movie ke chamchagiri karne aata hai madharchod ko,OAG,GEN,1
C7.2031,Lovde picture ki baat kar modi ka gu chatnewale,OAG,GEN,1
C4.2120.1,@Anonymous alien Randi ke bacche hain sab ke sab Bollywood wale,OAG,GEN,1
C36.922,"Ek nara humarey samlangik jawan bhi dengay.  
Kadam kadam badaye ja,gandu bankey gaand maraye ja😬😬😌😂😂  
[#oksorry](http://www.youtube.com/results?search_query=%23oksorry)",OAG,GEN,1
C4.1439,Maa ki choot kabir singh ki....or poore Bollywood ki...,OAG,GEN,1
C7.2566.3,@ब्रह्मगुप्त चाणक्य-चंद्रगुप्त 1- अखंड भारत Teri maki chut be bhadve sale,OAG,GEN,1
C7.1940,Feminists ki ma ki chut teen baar,OAG,GEN,1
C33.575,377 sec supreme court jaisa chutiya koi nahi,OAG,GEN,1
C33.470,"Sab ka apna apna life hota hh.. koi bc ka right nei honi chahiye naak ghusadne
ki....",OAG,GEN,1
C7.2182,"Maine yeh film bina kisi opinion ke dekhi aur mujhe acchi lagi. Lekin ye
feminist logo ka r****rona dekh kar khoon khaulta hai.",OAG,GEN,1
C9.19,"Problem yeh hai ki hamare yahan k media wale khud ko West se inspiration lete
hai LEKIN yeh bhul jate hai ki WEST khud barbad ho rha hai wahan ki SELECTIVE
Journalism se. West kuch galat report India pe nikale toh Hamar yahan k
Journalist usko aise Hawa dete hai jaise West ne nhi GOD ne India k baare main
baat ki hai. West ko imitate karne k jagah aisa karo ki WEST hume imitate
kare. Har time bas west joh karta hai usko hum follow karte hai 🙄. Koi is
Arundhati Roy ka interview leke isse puche thike sawal aur uske purane video
par iski watt lagaye ? Yahi log baad main modi ka interview main difficult
question puchne ka baat utha te hai. Lekin aise ghatiya Mind set (Arundhati
Roy) wale log joh JNU maon ghus k speech dete hai unpe kuch nhi bolte. Kyun ?
Isko toh JNU main entry pe ban laga dena chhye nhi toh waise jnu main chutiye
bhare hai unko aur chutiya banayenge",OAG,GEN,1
C36.353.1,@INDIAS TOP 5 tu apni ma chod fir. Me tera baap chodta hu,OAG,GEN,1
C36.852.3,"@Udoy Singh yani tu munh aur gand dono mai leta hai. Hmmm....Means tu
literally gandu hai re. 🤣🤣🤠🤠🤠",OAG,GEN,1
C19.42,Ye bhosdi fir se aaya hai,OAG,GEN,1
C36.852.5,@Yashwant Choudhari bhosdike to kya chakkk ke wajah se strong hui h kya,OAG,GEN,1
C32.90,jisne like kia ise fuck ur self,OAG,GEN,1
C25.12,रंडीयो की कमी नही।,OAG,GEN,1
C7.910,"Y sb female ko randi bnana chare  
India ki jo sanskrity h  
Usko khona chare h...  
Sare male apna lund kaat le kya  
To y sare kha ma cudaenge jake...",OAG,GEN,1
C10.171,"yeh kon benchod hai kapil, kaha se hai yeh, kasie kya khud ko student
activitist ke raha hai",OAG,GEN,1
C4.2182.3,@Sameer biruly teri ma ka bhosda,OAG,GEN,1
C9.28,"Chalo chutiyo ye batao CAA me kya galat hai  
Aur batao kitane rohingyo thumhare yaha rakhane ko tayar hai.",OAG,GEN,1
C4.429,Teri gand lawde😁😂,OAG,GEN,1
C36.505,"Indian army me sary hi foji na mard aur gays he aur auqat to dekho apni
pakistani army se jang krne ki bat krte.bipin rawat bhi chuhy ki trha lagta
lagta hai",OAG,GEN,1
C4.1033,"Bollywood vale karodo logo ko chutiya bana kar , unse karodo paise chura karr
le ke jata hai aur hamari padhi likhi youth ...unke piche gand marati hai...",OAG,GEN,1
C4.1421,Shwetab bhai hands-off love sir aapne madrchod aajkal londoki ake kol de,OAG,GEN,1
C9.203,"सौरभ दुबे आप तो बौद्धिक बनने के चक्कर में पूरी तरह से पिल्ले बन गए।  
आपको पुलिस पर गिरते हुए पत्थर नहीं दिखते।  
आपको उपद्रवियों के कृत्य नहीं दिखाई देता।  
आपको सिर्फ अच्छे और बुरे पुलिस वाले दिखते हैं।",OAG,GEN,1
C4.1218,Bollywood BC hay,OAG,GEN,1
C4.1153,"Tera bap kam karta hoga, meh toh parai karunga bhsk",OAG,GEN,1
C7.322,Kabir Singh fuckboi hi hai,OAG,GEN,1
C10.225,पागल कुतिया है जो मरवाती फिरती है,OAG,GEN,1
C32.153.1,"Lund lolipop ki tarah chuso to maja atah hai dono goli ko Rasgulla ki tarah
chusu ga darling  
Lund lene ka maja hi alag hai",OAG,GEN,1
C10.655,another bangali raand,OAG,GEN,1
C4.1793,Apne bhai ki bhen chodta rehta h😂😂,OAG,GEN,1
C36.863.1,"@Jeet Ram Rojh tum army ki bhaat kya tum unh paschim ke tattu ki bakalat
jarrorat se jyada karte ho agar gays army mein honge bhi tho bandhuk chalane
ka ghaad main dhum bhi nahi yoga.Indian culture bhi kuch hota hain mana modern
hona jarruri hain par yeah dhyan rakhna zarrori hain ki inshaan apna vazood
nah kho she.paschim wale bar bhaat ko sahi dheraya yeah zarrori nahi
[hota.army](http://hota.army/) mein LGBT jaise dhallalo ki koi zarrurat nahi
WO desh ke naam par dhabha hain.",OAG,GEN,1
C25.463,"randibazi macha ke rakhi hai.talak or settlment katam hona chahiye.agar ladke
ko problem hai yaa ladki ko jisko bhi problem hai alag rahe why money.dandha
hai kothe par baitha do",OAG,GEN,1
C4.2172.4,teri ma ka bhosda,OAG,GEN,1
C10.434,arunduti roy kumfu kutti tu...,OAG,GEN,1
C21.143,"Chutya sala itne review dekhe lekin yeh clear nahi huva ki ladki ka rape huva
tha ya fasa rahi thi? Aur sale tune pahle hi do line me bata diya. Chutya
sala.",OAG,GEN,1
C36.970,"jinko gays pe daya aa rahi hai , wo unhi se apni marwa lo , bc Army m jana hai
Tiktok pe nhi",OAG,GEN,1
C7.2213,Feminist inhone n khoob gndupnti chutiyapnti faila rkhi h,OAG,GEN,1
C36.753,Laat Mar kr bhagao in gay logo ko,OAG,GEN,1
C7.1007,"Is laude ko kis ne review karne diya vai.. ganja khake bolta hai yafir
parallel universe se hai lodu kahika..",OAG,GEN,1
C7.2564.1,Chutiya Gali kya de Raha h sale laude,OAG,GEN,1
C36.757.3,"@Random Guy tum apni bhaat karo media ke dallal salo tum fayade ke chakar mein
army ko brabhad karna chate ho gajni ki aulad .British ne there parents ki
ghaand mari thi",OAG,GEN,1
C4.2030.3,"@Aakash kale shi kaha bhai ye sab khans bohot madarchod hai especially salman
khan hit nd run case ka faisla agr reality k base pe liya jata to bhosdiwale
ko umraked ki saja hoti",OAG,GEN,1
C61.9,Isase Kitna Achcha Achcha singer Pada Hua Hai Isko hi Kyon Chuna sali ko,OAG,GEN,1
C10.105,"Arre iss pagal mental hospital se bhagi hui aurat ko pakad ke jail mei daalo
naa.. issko pakad te kyu nahi.. yeh aise kaise bharat mei aa ke aise bakwas
karti hai.. Ek 3rd class writer, bad dimag, bud mizaj, awaal darje ki
sarphiri.. Arundhati pagal aurat, ek number ki haramkhor aurat.",OAG,GEN,1
C7.1352,Feminist n liberals ka mAa ka bhosdaaa.,OAG,GEN,1
C10.437,Bhosadi ki rand saali,OAG,GEN,1
C7.1013,Ma ki chut faminiest ki,OAG,GEN,1
C7.2387.1,"nidhi chopra teri jaisi kutiya india paida ho rahi hai jo apne aap ko feminist
kehti hai. tum log woh kutiya ho jo sab kuch tabah karke feminism ke naam pe
escape hona chahti ho",OAG,GEN,1
C7.717,Aggar mujhe ek khun maaf hota...mai isse goli mar deti...Sale kutte...,OAG,GEN,1
C7.189,Bhosdike chudbaile reviewer,OAG,GEN,1
C7.1651,इन लिब्रल्स का भोसड़ा मारू,OAG,GEN,1
