ID,Text,Sub-task A,Sub-task B,Label
C7.922,<https://youtu.be/ZA1KUkqxrdQ>,NAG,NGEN,0
C7.1775,I really appreciate your thoughts on feminists.,NAG,NGEN,0
C4.363,Films and movies are better in their own place. It depends on us how perceive.,NAG,NGEN,0
C68.894.1,Best talking,NAG,NGEN,0
C10.237,Kasturi is another Arundati Roy. Both idiots,NAG,NGEN,0
C68.1350.2,Holle,NAG,NGEN,0
C4.2107,😂😂😂😂😂 seriously sir..u r genius..,NAG,NGEN,0
C26.282,"Every husband should show this video to their wife ""who are threatening to
file a false case on their husband""",NAG,NGEN,0
C4.224,**boom**,NAG,NGEN,0
C4.1871.2,Iam agree with you bro 💯,NAG,NGEN,0
C33.584,Awesome 😘,NAG,NGEN,0
C7.90,"I watched almost all your movie reviews and videos but in those movies you are
saying smoking and drinking is the symbol of poor lifestyle and I agree that
200% but not here Why????",NAG,NGEN,0
C7.1347,Nice t shirt,NAG,NGEN,0
C10.618,He is modi dog.godi media not usefull in india.,NAG,NGEN,0
C58.111,Sorry iam late😬,NAG,NGEN,0
C4.1261,"Rather than being the Nice guy or the Bad boy( these are extremes) be the
Rational male.",NAG,NGEN,0
C10.3,These leftist are dangerous for country....not caa or NRC....,NAG,NGEN,0
C63.145,Viman light is not off.But night light is off but blue light is on,NAG,NGEN,0
C4.863,"Plz watch Telugu film
'Agent sai srinivas athreya'
In prime.",NAG,NGEN,0
C32.149.1,@Zaid Pathan HI ZAID,NAG,NGEN,0
C25.475,my no 9521480164,NAG,NGEN,0
C10.701,She is Kung-fu Kuttiyaa.... lol,NAG,NGEN,0
C32.58,"Thats so cute when he gave him a drink in bed 🛏️. I'm glad to hear that he
interesting boy.",NAG,NGEN,0
C4.1813.4,"@DEV SHARMA He keeps his point of view and i love to hear tht...  
We can truly see how people's perception changes through memes and shitty
posts.  
And i agree with you it was something new to see a psychic character and
shahid potrayed it brilliantly  
I jst disagreed with the frst point you stated",NAG,NGEN,0
C59.132,Nice video Bahi,NAG,NGEN,0
C4.507,"Sir you have guts.. That's why I like you so much.. You are so honest
person...",NAG,NGEN,0
C59.1708,Your body language and expression is too superb wel all the best🤗🤗🤗👍👍👍,NAG,NGEN,0
C67.42,8250181044 nach,NAG,NGEN,0
C7.518,"Totally agree with you Pratik👍👍👍 I am also telling these things after watching
this movie",NAG,NGEN,0
C33.142,Awsm video,NAG,NGEN,0
C33.327,I am gay i won't a Life partner,NAG,NGEN,0
C33.447.1,Yes😄,NAG,NGEN,0
C65.457,Nice porimone,NAG,NGEN,0
C10.326,She should be arrested,NAG,NGEN,0
C7.269,Best,NAG,NGEN,0
C7.2081,The best review about Kabir singh,NAG,NGEN,0
C9.41,"[3:08](https://www.youtube.com/watch?v=prjuApkhDfY&t=3m08s) saurav :- rajdeep
tu arnab ha bhai hai kya .....",NAG,NGEN,0
C26.270.3,"do u know the details of the case ....  
isthe man in prison",NAG,NGEN,0
C4.204,"This Video should be on a trending list. And should be viewed more than this
F* ***** Kabir singh.",NAG,NGEN,0
C33.579.1,@Naughty World little bit over,NAG,NGEN,0
C10.335,"I advice RANDI...RANDY fr anudhiti Roy tell her name ...when officials come to
her door...... filthiest hore..",NAG,GEN,0
C4.262,"Kabir Singh is a movie about a self-destructive man who also needs therapy and
anger management [classes.My](http://classes.my/) cousin forced me to watch
it,I was dying inside watching this shitty movie.",NAG,NGEN,0
C7.1936,U need help. Go see a doctor,NAG,NGEN,0
C10.112,"Arnab you are always doing over action, a im shock how you became anchor. Shit",NAG,NGEN,0
C9.269,"What she has asked people is kinda non-cooperation movement in order to make
NRC unsuccessful. Nothing wrong in it.",NAG,NGEN,0
C7.1509,"Movie thik he bas thodi lambi hogayi, 2 ghante me bhi dikha sakte the. Acting
bhi achi he. Lekin lead character ke baare me jo criticism he, that doesn't
make any sense. It is a movie and the character is a flawed one. How is that
so hard to get? Some people have a hard time understanding context.",NAG,NGEN,0
C10.224,"Arnab Goswami easily qualifies for top prize in presenting the worst
programmes on T.V and is foolish enough to call them debate !",NAG,NGEN,0
C4.133,Hehehe ur way of talking in nice...u r true abt Bollywood,NAG,NGEN,0
C7.978,100% true sir,NAG,NGEN,0
C4.245,"Recently i watched DEAR ZINDIGI and i think that was damm awesome.. and i bet
uh can't even point out single mistake in story...",NAG,NGEN,0
C4.148,Only single sensible person in india about bollywood.respect from Pakistan.,NAG,NGEN,0
C4.1235,"Four more shots please,veeri the wedding ka review karo😅😅😅",NAG,NGEN,0
C33.664.4,Subhashree Mondal what,NAG,NGEN,0
C4.1285.5,"yeah .....that's more dangerous....and this people become threat to others...
when their illusion breaks....😔",NAG,NGEN,0
C4.2233,No view 107 likes this is the love of auditions 💙,NAG,NGEN,0
C45.771.2,Nicvideo,NAG,NGEN,0
C4.1479,Eye opening video,NAG,NGEN,0
C7.100,weting for RX100movie,NAG,NGEN,0
C7.1834,Ryt,NAG,NGEN,0
C10.346,"Indian Govt has to awake from dead sleep and take immediate action on this
criminal behaviour for instigating & misleading people and violation of Indian
law's .",NAG,NGEN,0
C4.362.1,"yeah but some people take movies seriously and try to adapt to the character
of the protagonist",NAG,NGEN,0
C7.214.2,Nice Comedy 👍,NAG,NGEN,0
C33.399,"Nice acting, special check shirt guy who went to collect the information, and
while hugging after bathroom story.....lol",NAG,NGEN,0
C7.1549,"His POV is convincing enough. I'm just wondering how many people took back the
same thoughts home rather than thinking about acting like Kabir Singh in their
real lives without the ""responsibility Kabir showed towards his love &
profession"". How a person perceives a movie is a reflection of his thought
process. Some find greatness, where others don't",NAG,NGEN,0
C33.282.1,Thankyou so much,NAG,NGEN,0
C63.174.2,Like!,NAG,NGEN,0
C10.15,"it is nor char saal like your western sponsor, arundhati. it is paanch saal in
india. you are so drunk on your western compensation, you forget about indian
election time table. shame on you.",NAG,NGEN,0
C45.570.1,7003108725 my whats app number,NAG,NGEN,0
C59.174,Dada tomar voice supob r ja kotha gulo bolo 100% right,NAG,NGEN,0
C59.1419,"Amazing 😍 video..
100%true .
Nyc thought.",NAG,NGEN,0
C59.2093,Naeic video 😀😀,NAG,NGEN,0
C59.952,Bro u ar great,NAG,NGEN,0
C7.2610,1st,NAG,NGEN,0
C58.480,Stop,NAG,NGEN,0
C9.288,रंगा-बिल्ला is used as a synonym for Modi Amit shah quite long time,NAG,NGEN,0
C68.1040.1,Yes..,NAG,NGEN,0
C33.824.1,Aashu Chopra Hii,NAG,NGEN,0
C10.558.5,Syria would be a good option. Her mother has some syrian roots. Good riddance.,NAG,NGEN,0
C68.949,Nices,NAG,NGEN,0
C33.569,Damn boring episode !!,NAG,NGEN,0
C4.1678,"That's what u can expect from a most realistic person ❤️  
  
Nailed it 🔥",NAG,NGEN,0
C4.1006.3,"Consuming alcohol is cool  
😑",NAG,NGEN,0
C10.103,WTF this channel it's like fish market.....🤮,NAG,NGEN,0
C32.62,"I am speechless. What a horrid! Is it fierce lust or an act of underlaying
anger!?",NAG,NGEN,0
C63.172,Yes nice,NAG,NGEN,0
C33.635,very nice,NAG,NGEN,0
C9.180,Don't call rajdip you're batter journalist than him,NAG,NGEN,0
C26.240.1,He is krantikari for men's who suffer. For such false case,NAG,NGEN,0
C57.29,super video,NAG,NGEN,0
C7.576.2,well said :D,NAG,NGEN,0
C33.534.1,Hyy,NAG,NGEN,0
C68.717,Nice vdieo,NAG,NGEN,0
C33.764.3,"It was a law which criminalised gay sex between two consenting adults but it
has been partially scraped so now homosexual sex is legal.",NAG,NGEN,0
C10.413,Go away goswami,NAG,NGEN,0
C10.615,"and you are a ONE Strategy Wonder,i.e Shouting",NAG,NGEN,0
C7.2035,Intro is back boyssss,NAG,NGEN,0
C21.326.1,"Don't spew negativity no money no money, u yourself saying iam poor thats what
the 90%indian mentality is all about.u spend money on film like saahoo and
chanting no money... What the fuck, u have no idea where to spent money as u r
student.. i would suggest freely be patient wait for the review and rating
then go and watch...tosser",NAG,GEN,0
C4.1537,Well done bro 👌,NAG,NGEN,0
C45.479.1,1684715663,NAG,NGEN,0
C45.113.2,Hii,NAG,NGEN,0
C7.2048,Best video I saw today 👍👍,NAG,NGEN,0
C32.76.1,m9512343392wp,NAG,NGEN,0
C4.482,"U r right sir👍
Love you 3000..",NAG,NGEN,0
C7.192,"<https://youtu.be/cPCwJx6XKs0>  
Kabir Singh podcast 👆",NAG,NGEN,0
C33.669.1,@Om Parkesh hello,NAG,NGEN,0
C33.355.1,Locan Ironman ok,NAG,NGEN,0
C4.1654,Why don't you make a video on sherlock...what can we learn about it??,NAG,NGEN,0
C59.1656,Writeee,NAG,NGEN,0
C4.98,"If any such movies like Kabir singh will release in future,my one & only
request to audience is to make them ""DISASTER"" in box office...please",NAG,NGEN,0
C45.61,200,NAG,NGEN,0
C7.1307.2,First u sud hv watch,NAG,NGEN,0
C10.401,"By speaking such kind of foul language, Arundhati Roy has just exposed herself
and her irrational & illogical way of thinking.",NAG,NGEN,0
C4.150.3,That's what I wanted to say ...,NAG,NGEN,0
C4.1633.3,"@Harsh Kumar  
Ahh, yes in that sense it is kinda like the old concepts 🙌🏻",NAG,NGEN,0
C46.263.1,Bed,NAG,NGEN,0
C7.1416,"The way he said- ""break the chains dude"" 😂😂😂😂",NAG,NGEN,0
C7.1803,The only two demerit of the movie was its length and over use of ciggarattes,NAG,NGEN,0
C7.2281,Shahid is best 300cr blockbuster movie,NAG,NGEN,0
C7.1051,"What people don't realize is that if Kabir Singh made you feel uncomfortable,
it was supposed to. It did exactly what it set out to do. With Arjun Reddy and
now Kabir Singh, the director Sandeep Vanga is only exhibiting a different
kind of genre by narrating the story from the perspective of a protagonist
who's grossly flawed. For once we are shown the film through the prism of grey
rather than the extremes of black or white. Because the story unfolds from his
perspective, Kabir thinks he's the right kind of man, always in the right,
wronged by circumstances and justifies his alcohol and substance abuse on the
same basis, which is typical of any addict. Throughout the duration of the
movie, he doesn't realize the fact that the fault lies solely with him. That
it's his nature that's rotten, not his destiny.  
  
  
Throughout the film, we are shown his downward spiral into insanity, almost
feeling a sense of suffocating hopelessness as though we too are infected by
his self-inflicted agony. Vijay/Shahid both did a great job in conveying this
torment in their respective renditions of the character. This misery continues
till the very end, up to the point where we as an audience have given up any
kind of hope of redemption for the protagonist, when he does a 360 degree turn
by finally acknowledging his problem and sets out to seek salvation. I didn't
find anything remotely wrong about this movie. The film doesn't in any way
glorify the character. On the contrary it makes you feel disgusted and
repulsed by him to the extent that you'd never even think of following his
lifestyle. You'd completely abhor it. Personally, speaking from experience, as
a person who's never had alcohol or consumed drugs or been a domineering
misogynist for that matter, the film rather than giving me a wrong message
instead made me all the more determined not to stray on to such a path. You
literally end up begging the character to mend his ways. The supporting
characters in the movie like Kabir's brother and his friends are all the while
trying to draw him out of his ruination but to no avail. This film is in fact
a very revolutionary step in Indian cinema, depicting a story about a flawed
man, languishing in a greyish-dark space rather than lily-white or pitch-
black. Usually our films don't go into that area. The film actually delivers a
positive message that you can start redeeming yourself even when you touch the
rock bottom of hell as long as you possess the will to do so. When Kabir is at
his lowest point after being debarred from his profession and having suffered
a personal tragedy, he is at the rock bottom of his pit and he has to make the
choice whether he wants to remain confined to the darkness of the pit for
eternity in a limbo or start climbing out of it. He does the latter and thus
the film after subjecting us to a lot of darkness and discomfiture for most of
its runtime leaves us with the teensiest glimmer of hope. Just like life.  
  
For all those who were unsettled and disturbed by the movie, as I said
earlier, it was supposed to make you feel so. The superlative acting and
technical expertise made the movie a worthwhile experience.  
  
  
I wish all these ultra-feminists and so-called liberals watch this movie with
an open mind and learn to accept a posture distinct from their own. Especially
since this breed cries hoarse when accusing the right wing of trying to
distort history and current narratives to impose their points of view, when
they are themselves intolerant to those of others. To deny that people like
Arjun Reddy/Kabir Singh exist, would be denying the harsh reality of society.
These are the same people who whoop and clap when Swara Bhaskar masturbates
and abuses her husband on screen.",NAG,NGEN,0
C4.2226,No view but 207 likes😂😂😂😂😂😂😂😂🤣🤣🤣🤣,NAG,NGEN,0
C10.375,Why doesn't Raw or IB bump off such people.,NAG,NGEN,0
C4.1321.1,"@mohammed anna brother the personality that he possessed in the clg topper of
d university clg ,clg football team captain nd anger no junior dare to stand
against him nd the scene totally supports his character in d movie",NAG,NGEN,0
C4.36,Wow!!! my thought match with you...you are doing well...,NAG,NGEN,0
C10.1376.2,"Even a degraded PROSTITUDE has a better charecter then this scunk Arundhadi
Roy. The safest place for Indians is to put this scunk behind high security
PRISON.",NAG,GEN,0
C10.70,"Kasturi is making faces as if Kalla kutta (Kanaiya Kumar) is trying to f$#%
.... these are more dangerous than rohingya.",NAG,GEN,0
C59.1091,You are nice boss,NAG,NGEN,0
C7.103.1,It is true relationship that real world needs,NAG,NGEN,0
C10.395,"Shame on this Arundhati. Instigating innocent people . Please book her and
send to jail",NAG,NGEN,0
C33.756.1,#NAME?,NAG,NGEN,0
C33.179,nice video.i want this relationship,NAG,NGEN,0
C10.443,Everyone know who is ranga Billa in current situation..,NAG,NGEN,0
C4.1856,"I have watched only the Telugu version Arjun Ready.  
Here we loved the acting of the hero as an ANGRY YOUNG MAN.  
I don't think he has no value for his friends. Yeah he disrespects them. But
they too know him for a very long time and his friend wants to help him cause
his friend wants the Hero to have a better life.  
Not just a dummy character like in other Bollywood movies. It's the bonding
between the friends.",NAG,NGEN,0
C59.2305,bro. 👍👍👍👍👍👍,NAG,NGEN,0
C59.498,Thanks brother,NAG,NGEN,0
C4.2002,I love how brave he is.,NAG,NGEN,0
C4.1237,Bhai review movie article 15 please .,NAG,NGEN,0
C4.1854,So happy to hear this from you,NAG,NGEN,0
C7.1043,BEST GUY U ARE BRO,NAG,NGEN,0
C4.2087,"You got my respect brother... even the name Bollywood implies that they are
not even capable of thinking a name of the industry.",NAG,NGEN,0
C4.663,"The Movie was crafted very cleverly and was a true entertainment... It just
goes wrong where people start getting inspired by it. If this movie was
according to Shwetabh it wouldn't have an entertainment factor (even though I
agree with him). People come to watch hyper exaggerated movies. The only
problem is they start relating stuff personally and getting motivated. This
video is an eye-opener for such people... Great content Shwetabh!",NAG,NGEN,0
C57.60,Very funny 😎😎,NAG,NGEN,0
C33.580.1,@Naughty World 😉😉😉😉😉,NAG,NGEN,0
C32.146.2,HI HANDSOME ..,NAG,NGEN,0
C4.2093,"Do analysis of super30 .. education, corruption,money.",NAG,NGEN,0
C4.1667,Bro JOKER movie review. Like it who all want him to do.,NAG,NGEN,0
C59.1042,Brother you talk to you right,NAG,NGEN,0
C7.2379.2,Love you pratik Bhai,NAG,NGEN,0
C45.89,Xxxooo,NAG,NGEN,0
C10.557,show her article on afzal guru hanging,NAG,NGEN,0
C45.514.2,"Iam from Odisha state bhubaneswar iam specialist body Massagboy home services
available first demo free service 09777070288 only interested lady msg me on
whatsapp and call me if you want 7",NAG,NGEN,0
C45.142,Nloe,NAG,NGEN,0
C59.1472,Nice Video form Jalpaiguri,NAG,NGEN,0
C10.465,"So finally RANGA is the real Indian and not Naushad and Abdul Kader, good to
hear that. So dear Naushad and Abdul Kaderif, if you believe your ancestors
could have chosen PK for you then you are still free to try it to know your
worth there and find what India was. Be loyal to the country you are living in
or move to the country you want to be loyal with.",NAG,NGEN,0
C7.1337,Why r u giving so many spoilers in review..??,NAG,NGEN,0
C33.538.1,dhyanu Valmiki hii,NAG,NGEN,0
C10.262,ARUN DHATI ROY HAS NO CLOUT IN INDIA IGNORE HER,NAG,NGEN,0
C33.587,Funny Video..India respects human rights bro😉😀😅,NAG,NGEN,0
C46.141,Janwar black fancy Dawood Aarushi Choudhary,NAG,NGEN,0
C38.166,"That fucking yellow jatt is...a asshole ..he shuld be kicked on his
ass.....bencho...saala bsdk",NAG,GEN,0
C68.543,Or gud,NAG,NGEN,0
C4.1707,"[12:40](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=12m40s) sorry but we
prefer girls more than family 😠😠😠",NAG,NGEN,0
C33.450,Megha here 😂😂,NAG,NGEN,0
C38.238,"No hope for the cigarette smoking whore. Might as well just get mashed under a
truck. And that other guy should be burnt alive along with the whore that
caused his life!",NAG,GEN,0
C4.2181,Kabir singh was chutiya movie,NAG,NGEN,0
C4.1074,Thanks brother.. ankhe khol di... amazing explanation. 🙏🙏🙏🙏,NAG,NGEN,0
C9.257,"ARUNDHUTI ROY  
ADDRESS. GOLI NO 2 , G B ROAD. OLD DELHI .",NAG,NGEN,0
C10.733,"Congress and other left parties will be destroyed again in 2024.  
In next lok sabha election BJP will cross 350 seats.  
These pseudo liberals and pseudo seculars will only make this possible by
their acts.",NAG,NGEN,0
C4.2035,"I totally agree with your thoughts??  
  
Check my profile  
  
Search JAWED creator channel",NAG,NGEN,0
C4.1065.3,"@ᵇᵃᵈBeast Boss whatever he is always stand for India he donates 5 crore to
soldier's(pulwama terror attack nd not 1 time he always donate money for
Indian peoples",NAG,NGEN,0
C47.54,Ooo,NAG,NGEN,0
C10.149,Arnab is exposing these fools like onions.,NAG,NGEN,0
C47.91,great husband👍,NAG,NGEN,0
C32.61.1,Hlo ji,NAG,NGEN,0
C10.659,arundhati roy is a psycho,NAG,NGEN,0
C10.163.3,"Right, next time i am more motivated to vote BJP to power so we get India
become cancer free",NAG,NGEN,0
C44.258,I never believe it.,NAG,NGEN,0
C7.1841,such a good movie,NAG,NGEN,0
C7.2384,This is not a review,NAG,NGEN,0
C7.2104,You are talking about sucharita..,NAG,NGEN,0
C10.1137.1,"Not only she is alone doing but there are dozens of such anti-indian
presstitutes are repeatedly doing in some or the other way, but we Hindus just
prefer to sleep soundly even when there is national threat",NAG,GEN,0
C7.2196,"Respect for you sir, you are a very good person 🙏🇮🇳, keep going",NAG,NGEN,0
C4.1065.2,"@Vishal wow wow really i need to tell u????? We all know the problem of
toilets old ppls in village they dont want toilets in thier home thats the
huge problem for womens we also watched in movie so akshay kumar create the
change movie gave msg to indian ppls thats wrong we have to build toilets in
house in movie he build toilet for his wife and u took only that msg about
particular scene or r u only saying about that how to take picture secretly of
girls?????ok so this msg u took by movie hahahaahh go nd watch again",NAG,NGEN,0
C7.871,I agree with your opinion pratik bhai,NAG,NGEN,0
C33.124,"I am a gay and I don't care that public and sosity what think about me I have
not any friends because I am gay kya koi mujhse friendship karegaa my no. Is
6266631619 please reply soon after read my message 😄😄😘😘",NAG,NGEN,0
C33.638,All done 377,NAG,NGEN,0
C10.540,Her language is like pig sitting in gutters.,NAG,NGEN,0
C4.2073,Make a video on Greta Thunberg,NAG,NGEN,0
C68.861,Very very very very good,NAG,NGEN,0
C7.1298,"Watched Arjun Reddy. Didn't feel anything as film campanion said.  
  
Movie was way too long but acting of every one was so intense that I couldn't
get away.",NAG,NGEN,0
C7.439,Well said bro...,NAG,NGEN,0
C4.1985,"Kutte ki tarah pyar lol bc satya vachan bhai 😂  
Although I will agree with that point of putting item song in nationalism
films also, like seriously bc out of any other genre why Item songs!!? 🤔",NAG,NGEN,0
C25.611.1,gangaa mamgai what u want mam??,NAG,NGEN,0
C4.2183,No views and 487 likes...power of mensutra😎😎,NAG,NGEN,0
C9.215,Arundhati Rai is a part of Lutyens,NAG,NGEN,0
C10.422,kasthuri comedy show🤣🤣🤣🤣,NAG,NGEN,0
C10.483,NDTV should also be exposed,NAG,NGEN,0
C59.135,Good job dada,NAG,NGEN,0
C7.2403,"Sir,, I'm agree with you..",NAG,NGEN,0
C10.98,Lezion firzt okey so fake accent 😂😂😂😂,NAG,NGEN,0
C4.1324,agree,NAG,NGEN,0
C10.607,"Arundhati Roy has captured the land of Adiwasi...iisko dekhna parega.# urban
naxal",NAG,NGEN,0
C10.95,Arnab treating kapil like a baby 😂,NAG,NGEN,0
C59.237,Just osm,NAG,NGEN,0
C4.192,chutiya south indian diag or story,NAG,NGEN,0
C45.104,Sexy boy munna 01831572786,NAG,GEN,0
C32.83.1,"@Hasan Sardar  
Why",NAG,NGEN,0
C4.377,nice video,NAG,NGEN,0
C4.792.4,Not 'didn't worked'. It's 'didn't work'.,NAG,NGEN,0
C59.1852,Thanks boro thanks,NAG,NGEN,0
C65.420.1,@film mart xpress z,NAG,NGEN,0
C4.1166,Correct sir 👌👌👌,NAG,NGEN,0
C4.1977,"[7:41](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=7m41s) Kabir Singh Review
starts 🙄",NAG,NGEN,0
C59.380,Vhai tmi bong guy theke onek cool so what's upp bro?👍,NAG,NGEN,0
C10.38,One Book wonder ...,NAG,NGEN,0
C10.630,"Why this channel and Mr.Arnab Goswamy not conducting debates on casteism in
India, discrimination in India, corruption in India.....  
Are these not issues that bleeding India????",NAG,NGEN,0
C4.206,"I'm not agree with you if we do like that kind of point of view with any movie
and put those kind of inputs then we can say any film is bad ! For instance if
I would talk about PK and I use your inputs so it will be a worst film for me
! .. Thanx for your view but it's not the right way to deal with movie and
your Review is not on right bath . Take care",NAG,NGEN,0
C33.99,All tha best,NAG,NGEN,0
C4.2134,True 👏👏 that's why i only watch hollywood movie.. Atleast its sensible,NAG,NGEN,0
C45.282.1,Hello,NAG,NGEN,0
C4.1735,"One of the worst movies, It makes me hate more bollytards...Sad to see this
garbage movie earning that much money.",NAG,NGEN,0
C4.10,Valid points,NAG,NGEN,0
C7.1343,Couldn't agree more!!✌️✌️,NAG,NGEN,0
C10.606,Noodles head...,NAG,NGEN,0
C32.3,I want top guys interested ppl call me 9502048332 and I work gay movies,NAG,NGEN,0
C10.37,Chota Chetan got a script & has only one answer for every question.,NAG,NGEN,0
C4.2145,Self distr😬ctive chutiya.....😂😂😂😂,NAG,NGEN,0
C4.694,Chichore likes Kabir Singh....... family likes Bharat............,NAG,NGEN,0
C45.773.2,Very nice comments😫😫😫😫,NAG,NGEN,0
C59.488,Nice Brother,NAG,NGEN,0
C4.1175,What about super 30?,NAG,NGEN,0
C4.777,"Actually this movie is different because..in other Bollywood romantic movies
hero fights with 100 villains for heroine..or heroine's father is the villain
who hires a gang who will beat hero and then hero will fight and prove his
love...kabir singh is at least different in this case...and Kabir singh is
rude and short tempered..that's his fault and director portrayed the impact in
movie..and the suffering is also portrayed..this movie does not influence boys
to do whatever Kabir singh does...if anybody gets inspired..then he will be
also inspired to kill people by only playing PUBG
And one more thing it is at least better than those shitty Bollywood movies in
which hero fights villains without any weapons(like he is superman).at least
something is different from the previous Bollywood romantic movie trend..
please support that.and you are talking about the behaviour of a real human
being is not portrayed? Who stays confused in his life? I think you have not
seen the movie till the last minute..Kabir Singh who was rude from the first
he also cries at a time when everything was going out of his hand..so it shows
hero gained some lesson from his past and audience should take this as lesson
from the movie.
Humble request to you leave the review kind of things to film
reviewers...movie analysis is their speciality",NAG,NGEN,0
C45.199,Plz call,NAG,NGEN,0
C68.697,Nooo Ranu,NAG,NGEN,0
C7.2560,Great review....I agree with ur point of view Sir 👍,NAG,NGEN,0
C26.73,Good job sir,NAG,NGEN,0
C63.89,nice teps,NAG,NGEN,0
C4.916,Do one on joker movie,NAG,NGEN,0
C7.223,Good i like your [review.you](http://review.you/) are braad mindend,NAG,NGEN,0
C4.2237,I Love you bhai,NAG,NGEN,0
C33.764.1,Even Pakistan has this law. You should know,NAG,NGEN,0
C10.721,GODI media,NAG,NGEN,0
C10.385,"She is telling kutta n billa for the people who are anti CAA ,Anti NCR, n anti
NPR😄😄😄😄😄😄",NAG,NGEN,0
C4.2002.2,Animal sound man very funny. <https://youtu.be/gzx1AmIkZbc>,NAG,NGEN,0
C33.205,very very much,NAG,NGEN,0
C33.594,No to homophobia,NAG,NGEN,0
C7.1071,Well done bro...,NAG,NGEN,0
C7.2178,"<https://youtu.be/Axj2nQf9kkE>  
Sir Please show some support 🙏",NAG,NGEN,0
C38.164,That moron who said **bevkoof hai Jo support kartay hai** screw you 🤯😠,NAG,GEN,0
C4.2229.3,"If you need a YouTube motivational speaker to save you then you're already
lost my friend.",NAG,NGEN,0
C59.2072,Riat,NAG,NGEN,0
C33.736.1,Hello how r u,NAG,NGEN,0
C33.592.2,Ur lesbo??,NAG,NGEN,0
C33.631,Awesome 😂👍,NAG,NGEN,0
C7.532,So called feminists,NAG,NGEN,0
C45.386,"T
Very ll",NAG,NGEN,0
C33.70,Woe,NAG,NGEN,0
C7.1404,11.52 best reply to feminists,NAG,NGEN,0
C7.397,I am man...and with feminists,NAG,NGEN,0
C4.917,Yes bro 💯 very nice point you 👌 explain us👍,NAG,NGEN,0
C7.2362,"Kabir singh  
Arjun reddy  
Comment  
Which film best",NAG,NGEN,0
C7.2358,"[0:20](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=0m20s) it's all right,
there is no problem👍👍",NAG,NGEN,0
C59.1700,Ok boss you are right,NAG,NGEN,0
C7.2268,😍 bri i am giving u 11 out off 5 stars,NAG,NGEN,0
C7.2320,"Best movie.. Sahid has delivered his career best performance.. A must watch...
Absolutely love... Everyone watch it... Best...",NAG,NGEN,0
C4.1185,"After watching this movie i advised everyone that giys please don't waste your
money and time in the trailer's comment section and people literally started
fighting with me.",NAG,NGEN,0
C7.2350.4,Actually they are fake feminists.,NAG,NGEN,0
C10.577,Who is capil,NAG,NGEN,0
C4.1806,Really nice analysis as always 😁,NAG,NGEN,0
C7.693,"Everything thing was on point  
Awesome video 👌👌",NAG,NGEN,0
C33.409,My whatsapp no 8473802424 😈,NAG,NGEN,0
C7.77,Politics politics politics,NAG,NGEN,0
C25.575.2,"Raja Ch  
Love you bro. I'm going again 498a.",NAG,NGEN,0
C26.260,Very well done,NAG,NGEN,0
C4.864,"Kabir Singh portrays the emotional high and lows of young love that is
supplanted with physical attraction, anger, and indulgent behavior. The
background music shows these. There is something called chemistry which plays
a big role at first-look young love. Only the ending made no sense. I have
known many Kabir Singh couples in college.",NAG,NGEN,0
C59.1343,O nice,NAG,NGEN,0
C36.300,"No they should not be allowed as the institution about which it is talked
about is a very auspicious institution, moreover army teaches the civilians to
be disciplined and to do the right thing and homosexuality is a wrong thing
moreover due to the homosexuality of a person he or she cannot meet the
standards of Army and it will affect other soldiers too so they should never
be allowed as many times it is seen that the homosexuals suffer from STDs so
this wold harm the standards and reputation of Indian Army.....",NAG,GEN,0
C59.1176,rite bro,NAG,NGEN,0
C7.37,"brother you need to watch this  
<https://youtu.be/N_ZMfQMZos0>",NAG,NGEN,0
C4.1160,"sir, please don't stop making video",NAG,NGEN,0
C4.1430,"I am so so glad the way you have presented your thoughts.  
The ad hominem point is exactly what fits in most arguements!  
Thankyou for the video!",NAG,NGEN,0
C4.1684,"Man i serioulsy want this guy to blow up so that many Indians watch him and
can be improved :)",NAG,NGEN,0
C4.195,It's just a movie. Far apart from the real Life.. that's it !!,NAG,NGEN,0
C4.561,"Kabir Singh is a top class surgeon who's performed hundreds of surgeries
before the age of 30. Nothing more needs to be said.",NAG,NGEN,0
C4.571,"[19:15](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=19m15s) the perfect
lines for us youth",NAG,NGEN,0
C7.115,You are write bhai,NAG,NGEN,0
C7.1950,"Due to this video i become ur fan bro....  
I m subscribing ur channel..",NAG,NGEN,0
C9.306.3,Swapnil Jagtap I think so,NAG,NGEN,0
C32.134,Great going👍👍,NAG,NGEN,0
C4.1345,That's exactly why I never watched this movie.,NAG,NGEN,0
C7.326,"A good drinking game: A shot every time he says ""liberals aur feminists"".",NAG,NGEN,0
C4.397,The most true man I have ever seen in my life,NAG,NGEN,0
C4.1944,"You make me think differently  
Please make a video on busshit served by dice media  
Concept of tinder dating",NAG,NGEN,0
C4.792.3,Actually interstellar made good money in india,NAG,NGEN,0
C10.566,Who is sengar big mouth noopur??,NAG,NGEN,0
