ID,Text,Sub-task A,Sub-task B,Label
C33.663.1,Thankew,NAG,NGEN,0
C10.673.2,"@Beant Singh how is telling people to lie and forge fake details is telling
the truth.",NAG,NGEN,0
C7.422,"@pratikborade sir @zoomtv is one of the best example of feminism. Not just
controversies like kabir singh or nana patekar and tanushree datta but many
more other issues which had no point debating, they are just liberals.",NAG,NGEN,0
C63.157.1,apymvideo,NAG,NGEN,0
C10.131,can these things be done in any other country,NAG,NGEN,0
C7.2224,I am ur hater.... but in this video i agree with you,NAG,NGEN,0
C7.2290,Thank you bro one's again💓 best reviewer of India 😊💓,NAG,NGEN,0
C10.274,GODI media king ...,NAG,NGEN,0
C10.519,"I can’t think of the the worst word for her. Because even the worst word is
not enough for her.",NAG,NGEN,0
C4.2023,Waiting for the joker's review,NAG,NGEN,0
C4.275,Be happy and healthy.,NAG,NGEN,0
C33.223.1,Abhishek kumar hiii,NAG,NGEN,0
C4.2212,U r inspiration i work everyday because of u,NAG,NGEN,0
C4.1557,I was waiting for this video since a long time 😀😀,NAG,NGEN,0
C4.304,"I did not see the movie till now. Did not like the trailer, it was showing
unrealistic illogical thing . 😅.",NAG,NGEN,0
C4.1974,Agree!,NAG,NGEN,0
C4.961,Such videos circulating are super necessary. Pros of internet.,NAG,NGEN,0
C7.1314,"Heroin is pregnant, pregnancy is good news. As we always refer, yar good news
hai main baap banne wala hun. Our youngsters give up and in depression they
get in to drugs destroying their life. While at the other end a good news is
waiting. This positive message this film gives to our youth.",NAG,NGEN,0
C7.918,"Yes finally found a very good review for Kabir Singh I want this video to get
million views",NAG,NGEN,0
C59.1238,Nice topic,NAG,NGEN,0
C4.469.1,Me laughing like your profile pic.,NAG,NGEN,0
C25.537.2,radhe krishna right,NAG,NGEN,0
C7.1080,"Shubhra Gupta of The Indian Expressgiving the film one-and-a-half stars out of
five,opined, ""Kabir Singh (protagonist) is all flourish, mostly surface. You
see him going through the motions, but you never really feel for him. And
that, right there, is the problem: not enough pay off for three hours of
pain."".[45] Raja Sen of Hindustan Times, agreeing with Gupta, gave one-and-a-
half stars out of five and felt that it was the most misogynistic Indian film
that had come in a long time. He praised the cinematography of Santhana
Krishnan Ravichandran but criticised the other aspects of the film. He said,
""Kabir Singhactually applauds its pathetic protagonist, and ends up an
obnoxious celebration of toxic masculinity.""[46] Kunal Guha of Mumbai Mirror
rated the film two-and-a-half stars out of five, feeling that trimming the
script by forty minutes would have helped.[47] Arnab Banerjee of Deccan
Chroniclerated the film 1.5 stars out of 5, writing, ""Besides it's misogyny
that gives its ""hero"" the right to make decisions on behalf of his girlfriend,
and even kiss her as and when he pleases, there is yet another major problem
with the film: Shahid Kapoor.""  
  
IN SAB FALTU LOGO KI REVIEW KARNE WALI BAATE KAALPANIK HAI INKA KISI BHI ACHHI
MOVIE KE REVIEW SE KOI SAMBHADH NAHI HAI. AGAR HAI TO O MATRA EK SANYOG MANA
JAYEGA.. KAISE KAISE CHU LOG BHARE PADE HAI APNE DESH ME. BC IN LOGOO KO PORN
MOVIES ACHHI LAGATI HAI AND SIMPLE LOVE STORY WALI MOVIES FALTU LAGTI HAI..
GAND JALti ACHHI SCRIPT DEKHKAR IN LOGO KI. DHYAN RAKHO JIS BHI MOVIE KO YE
LOG GHATIYA RATING DETE HAI WAH MOVIE KAFI ACHHI SAHIT HOTI HAI. And bhai tuze
REVIEW KHARACH GENUINE ASATAT. TUZYA MULE MI ARJUN REDDY REGIONAL LANGUAGE
MADHE BBAGHITALA WITH ENGLISH SUBTITLES MALA KHARACH KHUP KHUO AWADALA. THANKS
FOR THAT.",NAG,NGEN,0
C4.2265,no views 11 likes....,NAG,NGEN,0
C7.1490,"I see all girls in Sucharita Tyagi's video and all guys gathered here.
Honestly, can we stop with this morality act. It's true that if Kabir Singh
was a girl this film wouldn't have worked, we need to accept both sides of the
coin. And I'm pretty sure that if this was a girl's story the girls would be
defending and ladko ki jalti buri wali. Anyway, I don't morally judge, and you
are absolutely right in your review. It's a good film with raw and well shaped
characters and i appreciate their effort. 🙂",NAG,NGEN,0
C4.737,Bhai Artical 15 Dekho. One of the great movie in 2019..,NAG,NGEN,0
C58.172,3 GB memory to 16 GB accting🤨🤨😜😜😜🤭🤭🤭😺😂😂😂,NAG,NGEN,0
C4.1877,Please can you give detailed critical review of badlapur,NAG,NGEN,0
C33.495,I support it and thanks 377 subprime court...,NAG,NGEN,0
C4.1181.1,Like you,NAG,NGEN,0
C36.995.3,We need mens in the army not gay,NAG,GEN,0
C59.431,You are right bro,NAG,NGEN,0
C59.736,U r r8 dada,NAG,NGEN,0
C63.12.1,Hiii,NAG,NGEN,0
C7.2097.4,"@Dushant Sain how come it's right to see things with someone's else's
perspective and when u open your own eyes and see things your way, the people
have a problem with it ?",NAG,NGEN,0
C7.604,"200% U r right bro....,👍👍",NAG,NGEN,0
C32.155.3,HELLO,NAG,NGEN,0
C7.2572.4,"@Achyuth Thouta iam also support south india in sabrimala case and iam not
with supreme court decision....  
Bt if I respect any culture then they must respect my culture and feeling
too.....  
You know I lv south indian music and film more than bollywood because they
represent real culture",NAG,NGEN,0
C65.386.3,"Yess,,,I agree with uuu",NAG,NGEN,0
C10.384.3,She must have a Pakistani father.,NAG,NGEN,0
C33.547.1,@AB LOT KE AJA BEWAFA yes sure,NAG,NGEN,0
C59.1360,"Right bro''
You are absolutely right",NAG,NGEN,0
C4.1740,JOKER Review Please..,NAG,NGEN,0
C58.318,That's right,NAG,NGEN,0
C7.263,"This film is only about couple who passionate about love don't know what has
happened to society.",NAG,NGEN,0
C7.312,Love Is Pure bro. Kabir beautifully tells us that,NAG,NGEN,0
C7.974,Wow u explained it very clearly.,NAG,NGEN,0
C33.661,I found myself to be a gay,NAG,NGEN,0
C33.353,I'm a lesbian too. Nice video :),NAG,NGEN,0
C7.721,"Oh man day by day you are becoming more popular among fake feminist and
liberals, 1.5k dislikes is the proof. Take care Bhai.",NAG,NGEN,0
C10.222,How long are we going to tolerate this pest.,NAG,NGEN,0
C7.1561,Feminist and liberals means?,NAG,NGEN,0
C10.553,Then her name is not original,NAG,NGEN,0
C4.2030.5,"@Aditya Mishra Bhai unke kitne bhi lovers ho jaye India me they will finally
say :India is an intolerant country 😃",NAG,NGEN,0
C32.21,I wish my boyfriend could take this step and keep me in first priority,NAG,NGEN,0
C4.1308,"I was so much expecting this video and was waiting gor this from a really long
time.",NAG,NGEN,0
C33.417,Any lesbian here for me.... Yea am a man...i think lesbian means vergin girls💑,NAG,NGEN,0
C4.2034.1,"Plz bro. Dont blame bollywood for it. The main culprit is that director
Sandeep Vanga who also made Arjun Reddy and remade it in Hindi... He totally
destroyed the lives of youth.😡😡😡😡😡😡",NAG,NGEN,0
C4.1123,Bro make a video on tik tok,NAG,NGEN,0
C7.1357,"Respect for you man,subscribed.",NAG,NGEN,0
C4.2225,Thanks I Was Waiting For This Video From A Long Time,NAG,NGEN,0
C59.1766,I love you so much bro,NAG,NGEN,0
C7.207,Well said 👍,NAG,NGEN,0
C10.61,"Every plant tree animal even bricks have an identification ~~where did it come
from - how did it get here - what 's it's name - they have all been embraced &
have contributed to the advancement of the country/We human beings cannot walk
around like a lafanga - NO NAME~~ origin - etc /THE world is moving fast - if
India is not ready to be part of the earth CHAOS will ensue - the govt is
doing what they were elected to do - MAKE EVERY RESIDENT REVELANT HOW CAN THEY
DO THIS IF THEY DONT KNOW WHO THE F......... YOU ARE- DONT MAKE THE FUTURE
GENERATIONS NULL & VOID!!!!!",NAG,NGEN,0
C33.368,Very funny... video 😁😁😂😂😂🤣🤣,NAG,NGEN,0
C4.1904,Sir what about anime??,NAG,NGEN,0
C4.1655,"I was eagerly waiting for Mensutras review on This Shitty Kabir singh movie. I
havent watched it yet but before that i want to know your opinion. Now i feel
,I saved my time by not watching this Senseless movie.",NAG,NGEN,0
C7.2133.4,Who's that?,NAG,NGEN,0
C4.1085.5,"@Sandeep Meena Bible is the only word of God in this world that changes
lives...Bible has built the most developed countries of the west and has
contributed to the progress in science and technology.... without Bible there
would be no scientific development and progress...  
  
  
Geeta has contributed to the misery and hopelessness that India shoes...
following geeta India has become a poor and non productive society...  
If India accepts the true God Yahweh(Jesus) of the Bible...India will be
developed and prosperous...i mean all of them...not only few rich people but
whole society will change....because only Jesus is the way to God the Father
and he is way to heaven...and only Jesus give salvation and eternal life.",NAG,NGEN,0
C4.1200,"At that time of its releasing date, I decided to watch ARTICLE 15, and truly,
it is much times better than KABIR SINGH, even many of my friends critised me,
for that I dont know what feelings are? What love is? I will repeat again,
many of us don't have the gut to watch and accept the truth showed in ARTICLE
15. And for sure KABIR SINGH is a garbage. Because it destroyed true meaning
of LOVE. Awesome video Shwetabh Sir💁‍♂️🙋‍♂️",NAG,NGEN,0
C7.492,"You said exactly what I wanted to say. In fact usually I don't watch love
stories but I came across a review by a feminazi who bashed the movie. I
immediately decided... ab toh zaroor dekhunga 😈",NAG,NGEN,0
C4.1364,"You're right shwetabh  
.....Ayushman is great future of Bollywood 👌 ✌",NAG,NGEN,0
C63.86.1,thank you,NAG,NGEN,0
C33.469,Loved this video 😂😂😂,NAG,NGEN,0
C7.2188,Your tshirt is awesome bro,NAG,NGEN,0
C4.1902.1,"And what about random senior coming to class and changing seating 😒 were in
reality u need special supreme court order then only students will b like ok i
will sit there",NAG,NGEN,0
C59.2179,Hat's off to you bro ......absolutely right,NAG,NGEN,0
C7.1851,This channel gives me hope.,NAG,NGEN,0
C9.176,Bankrupt intellectual,NAG,NGEN,0
C10.476,Arnab is deception making,NAG,NGEN,0
C33.659.3,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 true,NAG,NGEN,0
C10.654,"Government should immediately put AR behind bars for giving such illegal
suggestions. Kasturi Shankar seems to be an actor without brains. Plz do not
call her again, very stupid comments from her...",NAG,NGEN,0
C4.639,Most honest review of a movie i have ever seen,NAG,NGEN,0
C4.412,"Ok , ok
But why so many abusive words.",NAG,NGEN,0
C65.17,"hello my self sumit from india. from kolkata. i just wanna say you are most
beautiful porimam. bangladesh is most beautiful country. and having a lots of
lovely people. so porimam you are looking very nice. i am your fan sumit.",NAG,NGEN,0
C68.144,very bad,NAG,NGEN,0
C58.151,You r great,NAG,NGEN,0
C32.15,Hot😍😍,NAG,NGEN,0
C7.1408,THIS REVIEW IS 10 ON 10😘😘❤,NAG,NGEN,0
C10.595,I mean whoever announced ar as intellect,NAG,NGEN,0
C7.1753,I dont agree with u...,NAG,NGEN,0
C4.1199,Bollywood is illuminati😂😂,NAG,NGEN,0
C10.293,"enough in the name of freedom of expression...such misusers must be brought to
books....",NAG,NGEN,0
C7.477,"Feminists are doing nothing but promoting the movie further... 😂  
N we know the movie is amazing ♥️🌸",NAG,NGEN,0
C4.676,"Sir you are a great sir I have a request please watch geetha govindam telgu
movie and give your opinion please sir",NAG,NGEN,0
C33.500.1,Thankyouuu so much,NAG,NGEN,0
C7.1376,😂🤩 nice t-shirts,NAG,NGEN,0
C4.1270,"Some things are true but i feel he is exaggerating. Har kisi ki personality ek
nhi hoti. Some people are impulsive",NAG,NGEN,0
C33.188,Love the way that boy was crying..haha,NAG,NGEN,0
C21.353.4,Keep away from that mad aunty.,NAG,GEN,0
C59.442,Yeah right,NAG,NGEN,0
C7.2316,"willing to respect or accept behavior or opinions different from one's own;
open to new ideas --------of course this is the worst thing? Pratik ? we
should be not respect others, see other's view or open to more ideas
??????????",NAG,NGEN,0
C4.901.2,"Beginning was marked with 'Veere Di Wedding', 'Lust Stories' and 'Four More
Shots'.",NAG,NGEN,0
C10.266,"I am sorry to say, some people, not necessarily bad people, get energized by
opportunities for anarchy. Burning the place down is not the way to build a
bright new society.",NAG,NGEN,0
C9.169.2,Vomit,NAG,NGEN,0
C4.2229,"No one is more honest than this person. He is saving a generation.

HIT A LIKE IF YOU LOVE AND RESPECT HIM.",NAG,NGEN,0
C10.486,Arundhati Roy should be behind bars,NAG,NGEN,0
C4.611,Exactly,NAG,NGEN,0
C4.1995,"Best line of this video is
[4:20](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=4m20s) to
[4:30](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=4m30s) 😄",NAG,NGEN,0
C68.1116,Ranu Isa bad,NAG,NGEN,0
C4.149,"The movie could have been better if typical Indian romantic masala didn't even
involved.",NAG,NGEN,0
C4.270,What about arjun reddy ??,NAG,NGEN,0
C7.1707.1,Tu GM🖕🖕,NAG,NGEN,0
C7.1582,"Great work  
Hatss of to u sir....big fan of yours😊",NAG,NGEN,0
C33.322.1,Vinod Jat hi,NAG,NGEN,0
C10.141,"if she is not a resident of India , why is a foreigner not charged with a
crime for inciting lawlessness.",NAG,NGEN,0
C10.777.2,"Suru Suru but only your dreams.. people from kerala speaks truth, they just
don’t bother and scared of any political shits",NAG,NGEN,0
C4.1507,Review Tumbbad.,NAG,NGEN,0
C7.1652,I totally agree bro,NAG,NGEN,0
C4.1907,"You're always right but there always been a positive aspect for this movie and
that is the performance especially by shahid kapoor. People's are loving to
see the character of kabir and how shahid played it. What I want to say is
shahid nailed it as a character.",NAG,NGEN,0
C59.313,Good very very,NAG,NGEN,0
C4.185,Your videos are blessings :),NAG,NGEN,0
C4.848,Joker movie review please,NAG,NGEN,0
C55.193,So sad,NAG,NGEN,0
C33.20,I love you girls awesome video i am girl,NAG,NGEN,0
C7.141,Sabse Best Review..Thanks Prateek Bhai😊,NAG,NGEN,0
C4.1301,Intro 🤣🤣🤣,NAG,NGEN,0
C33.421,Love it guys😍😍😍😘😘😘,NAG,NGEN,0
C33.652,"Happy to see that without insulting lgbtq how u made comedy out of it keep it
up guys",NAG,NGEN,0
C10.731,This many is really funny and most serious joker on TV..,NAG,NGEN,0
C4.1114,Bro killed it😂😂👍👍,NAG,NGEN,0
C4.2109,Correct❤,NAG,NGEN,0
C4.396.3,Not cinema...saneema,NAG,NGEN,0
C10.446,"It's pathetic that a person who cares about this country and its citizens
can't even voice her opinions. All thanks to Modi Bhakts like Arnab!!",NAG,NGEN,0
C10.558.4,To Syria or Afghanistan,NAG,NGEN,0
C36.283,"I think we should first gather the interested people (Homosexuals) make a
group of 100 and train them for 1 year so that we can have correct knowledge
of there physical and mental power and if majority of them achieve success in
this process then we can give green signal to them to join forces",NAG,GEN,0
C59.358,She is fantastic talented singer god bless her for her bright future,NAG,NGEN,0
C10.121,Godi Media,NAG,NGEN,0
C25.550,"left my parents, relatives all still i'm afraid, please save me , she slaps me
abuse me so shameful ):",NAG,NGEN,0
C4.205,"The fact is Kabir Singh or Arjun Reddy is the biggest Threat for the life of
our Youngsters.I advice to all Non sensical Youths Don't waste your Valuable
time for this types of Rubbish Junk Plzzzz.We should Boycott Bollywood.If
anyone agree than thoko like👇👇👇👇",NAG,NGEN,0
C4.418,So true 💕,NAG,NGEN,0
C4.1381,Really liked the way u talk,NAG,NGEN,0
C33.774,Heros at its highest peak.... 😁 😂,NAG,NGEN,0
C7.1918,"Bhai mujhe ye liberals and feminist kahi nazar nhi aate ,ye h kon ,can anyone
explain?...",NAG,NGEN,0
C26.270.1,Kill them!! Almighty push,NAG,NGEN,0
C7.247.1,<https://youtu.be/yNdB772uAsU>,NAG,NGEN,0
C7.873,"Hii Pratik ji...I really liked your video and I too agree to your perspective.
I watched the movie today and I don't feel that it's anyway hurting 'the so-
called feminist ego'. Instead the entire movie is all about acknowledging the
character Kabir's issues, faults mistakes, failures and his unconditional love
for Preeti. The culmination of the movie speaks for itself.. wherein a changed
Kabir, fully in realisation of his blunders finally meets his love of his life
Preeti, who is Not The Victim but the final and true saviour of Kabir. I
really don't support the so-called feminism which is now seen hovering in the
air. Instead I support true feminism--equality for both the sexes, male as
well as female without any kind of discrimination on any ground. Also,
negative values are negative for everyone.. Irrespective of men and women.",NAG,NGEN,0
C4.1454.2,"university topper  
all india topper  
world topper  
universe topper",NAG,NGEN,0
C4.1385,RIP Kabir Singh....,NAG,NGEN,0
C63.73.2,Hotxxx,NAG,NGEN,0
C10.612,"why not arrest them ? I know that census was done incorrectly during UPA. that
is why they are in so panicked now.",NAG,NGEN,0
C59.949,Nise,NAG,NGEN,0
C33.602.2,Hyy love............,NAG,NGEN,0
C7.1600,"[13:50](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=13m50s)  
What a sarcastic explanation 😂😂😂😂😂",NAG,NGEN,0
C33.531,You r so amazing guys...love u,NAG,NGEN,0
C10.325,Supporters of pak n chaina,NAG,NGEN,0
C4.752,Nice review,NAG,NGEN,0
C7.2445,BANDiSHALA pls pls,NAG,NGEN,0
C4.1397,"Great . I was wanting u to make video on this. Shahid acting was good. But
movie can provoked many teenagers.. that is nt good",NAG,NGEN,0
C7.1924,Cmon man accept what is right,NAG,NGEN,0
C7.748.5,"Do u comment the same in every movie which shows toxic feminity? Or at that
time u think that *yaar ye toh sirf movie hai? *",NAG,NGEN,0
C33.84,Music is soooo funny 🤣😂🤣😂🤣,NAG,NGEN,0
C33.644,i am gay 😊 18,NAG,NGEN,0
C59.2153,Can i talk to u once??,NAG,NGEN,0
C10.230,Arundhati Roy. Who is she. Is she a prostitute.,NAG,GEN,0
C64.9,"Hot
<https://youtu.be/RavH920LPIM>",NAG,NGEN,0
C68.298,Bigger is bigger,NAG,NGEN,0
C7.620,It's a passionate love story...,NAG,NGEN,0
C33.516,Wow wow,NAG,NGEN,0
C65.436.1,right bro from dubai,NAG,NGEN,0
C33.237,Nice video😜😜,NAG,NGEN,0
C7.959,"I see every time ""four shots more"" and ""Veer de wedding"" for jerking off only
. But for pure emotions and real love I see these movie. Thats the truth",NAG,NGEN,0
C9.259,Yrrrr Saurabh let the Sardesai speak. Don't disturb him ....,NAG,NGEN,0
C7.1640,Bhai I hv seen arjun reddy owsm movie and,NAG,NGEN,0
C7.955,"I am not a liberal and certainly not a feminist. But still i didnt like this
movie..",NAG,NGEN,0
C4.403,I thought that only I was saying it is overrated,NAG,NGEN,0
C10.175,"who is this lady KASTURI ,why is she here",NAG,NGEN,0
C59.316,Yes bo,NAG,NGEN,0
C4.1454.3,LMFAO,NAG,NGEN,0
C10.26,You lost 8 assembly election in last one year.,NAG,NGEN,0
C10.68,Arman do you know what's a debate?,NAG,NGEN,0
C59.561.1,Nice vidoe,NAG,NGEN,0
C7.137,"I did not find anything bad or objectionable, original movie Arjun Reddy is a
very beautiful film. Meaning of actual love. Love is one of the pure and the
strongest thing in the world.",NAG,NGEN,0
C65.24,আই লাভ ইউ পরীমনি,NAG,NGEN,0
C4.1632,judgemental hai kya is different one u ll like it bhai :),NAG,NGEN,0
C33.407,After few years rape will also become positive activity...,NAG,NGEN,0
C32.120,U r giving wrong message about gays,NAG,NGEN,0
C44.164.3,@Nurislam Molla right,NAG,NGEN,0
C7.333,**2K feminist disliked the video**,NAG,NGEN,0
C7.10.1,"Why isn't it? Grown ups can have consensual sex & even live together if they
want",NAG,NGEN,0
C10.383,"Stop fucking to give knowledge on everything on Television debaters out there
everybody. New India knows how to handle such person now. Just wait and watch",NAG,NGEN,0
C4.1581,Joker review! Love from Pakistan,NAG,NGEN,0
C7.60,"Loved it❤  
And subscribed successfully",NAG,NGEN,0
C4.1647,Some lines were😂😂😂funny but true..,NAG,NGEN,0
C32.155.5,Hii ravi,NAG,NGEN,0
C7.1992,Superb pratik sir....Nice for this review 👍👍,NAG,NGEN,0
C7.213,"best review my friend ... absolutly right , it is the biggest problem in these
days",NAG,NGEN,0
C10.735,"A . Roy must be funded very heavily that why she has time to spread hate in
this beautiful country India",NAG,NGEN,0
C4.1837,i m following you from past 3 years,NAG,NGEN,0
C59.682,"Doggy ran.
.........",NAG,NGEN,0
C33.552,Superb guys 😅😆😊osm,NAG,NGEN,0
C57.41.1,Oooo,NAG,NGEN,0
C33.228,Supar😉😉😉😉,NAG,NGEN,0
C7.1449,"make it short yar,, don't need ur Discussion and Philosophy Explained",NAG,NGEN,0
C7.2059,Ap ki t shirt 😂😂😂 by the way good review,NAG,NGEN,0
C33.644.2,I am also too.,NAG,NGEN,0
C4.650,"Shwetabh is the new kabir singh
Vana vaun vaun Vana vaun vaun",NAG,NGEN,0
C4.2010,Ayushman khurana is the only hope for bollywood,NAG,NGEN,0
C4.781,Very late review but interesting and you're right,NAG,NGEN,0
C45.9,Nic,NAG,NGEN,0
C59.577,Superf,NAG,NGEN,0
C10.305,"No talk for G.D.P.  
No talk for jobs.",NAG,NGEN,0
C7.2235,Not a movie review...,NAG,NGEN,0
C33.353.4,"@Monalisha GOGOI, is there any problem?",NAG,NGEN,0
C4.1531.1,"But the director was South Indian bro. Not Bollywood. This guy also made Arjun
Reddy and then remade it in Hindi as Kabir Singh. This guy should be thrown
out of film industry🖕🖕🖕🖕🖕🖕🖕🖕",NAG,NGEN,0
C45.234,7018748435 coll mi,NAG,NGEN,0
C33.573,Nice...guys.,NAG,NGEN,0
C33.43,So funny 😂😂 great job,NAG,NGEN,0
C10.507,"who is this person Kapil ? Why u call him in this debate. He don't know
anything.plz tells him dont  
give his rubbish lectures.",NAG,NGEN,0
C10.774,"Kapil you do that in America,YOU will go-to detention camp,if you are Lucky
you might end up in GITMO.",NAG,NGEN,0
C4.221.3,Yes u r ryt. But dis is india n will remain like dis.,NAG,NGEN,0
C47.131.1,60% right,NAG,NGEN,0
C7.1892,Arjun reddy aka kabir singh is a master piece😍.,NAG,NGEN,0
C4.2234,Eagerly waiting for your opinion finally.. 😍,NAG,NGEN,0
C59.846,"if she was a beggar how can she know English,,,,, and her attitude, o my god
its too much",NAG,NGEN,0
C7.161,Next sahid Kapoor another telugu remake Vijay devrakonda' movies DEAR COMRADE,NAG,NGEN,0
C45.569.1,Please call me I'm waiting okay,NAG,NGEN,0
C4.1820,"Shwetabh is a very genuine guy he makes a video analysis of a movie which has
stopped trending this shows shwetabh doesn't care about views he only cares
about the generation he is trying to make a revolution please be like shwetabh
😊",NAG,NGEN,0
C7.1431,Nice review 👍,NAG,NGEN,0
C7.1448,😊😱😎Super Bro...😎😎😎,NAG,NGEN,0
C7.1196,Wow nyc review.well explained,NAG,NGEN,0
C4.2172.2,@ching pong 😂,NAG,NGEN,0
C32.95,Gays are not villains.,NAG,NGEN,0
C7.2466,Mulshi Pattern Review pls,NAG,NGEN,0
C7.769,Best Movie,NAG,NGEN,0
C26.278.3,You share my feelings bro.,NAG,NGEN,0
C4.1813.2,"@DEV SHARMA i jst said tht🙄  
My point wass tht shewtabh sir didnt mention shahid or his acting he was jst
talking about tht character which the writers created....",NAG,NGEN,0
C32.101,Hi I like 😙😙,NAG,NGEN,0
C7.1452,Very nice review sir😘😘😘😘😘😘,NAG,NGEN,0
C33.383,Am feeling bad for this boy !!,NAG,NGEN,0
C4.1236,"After watching this movie  
 __i started smoking___",NAG,NGEN,0
C59.453,U r ryt bro,NAG,NGEN,0
C4.2211,I am Waiting for this video 😇🙂😂,NAG,NGEN,0
C4.811,100% Similar opinion. 👍👍,NAG,NGEN,0
C7.2382,nice review,NAG,NGEN,0
C4.968,People are buying bullets,NAG,NGEN,0
C7.238.1,"@TreBonjour his father brings him in and then sends him on a friggin vacation.
If it ended with him not having his license and having to survive without help
from his dad, it would be an actual consequence.",NAG,NGEN,0
C32.133,"The complete message social relationship for young generation movie. Nice
trying",NAG,NGEN,0
C4.124,"Sir, you are amazing ..",NAG,NGEN,0
C4.1248,"I was expecting this from u I have seen this movie but I was waiting for ur
views !!!",NAG,NGEN,0
C10.267,why does bjp bhakts thing that arnab is always right,NAG,NGEN,0
C62.371,Mashallah don Islam dermo it,NAG,NGEN,0
C33.627,The girl's attitudes and conversations are very beautiful,NAG,NGEN,0
C4.1131,"Actual review of the movie starts at
[7:42](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=7m42s) 👍👍",NAG,NGEN,0
C7.709,"Totally agree with you brother , you understand movie so well 🙌🏼🙌🏼🙌🏼",NAG,NGEN,0
C10.1321.4,"Rudra  
Calling her kutti is insult to bitches  
Arundhati is far wretched",NAG,GEN,0
C68.545,Your right,NAG,NGEN,0
C10.135,Well done...,NAG,NGEN,0
C10.650,"she is intellectual?  
damn she should be in jail",NAG,NGEN,0
C4.1203,I Agree with you Sir👍👍,NAG,NGEN,0
C4.799,"Please make a complete RAW ANALYSIS ON THE MOVIE ""JOKER""",NAG,NGEN,0
C59.1670,I like your talking & ranu mondaler ashob kotha gulo bolar thik hoi ni,NAG,NGEN,0
C59.106,Supar 😂😂🤣🤣,NAG,NGEN,0
C7.216,"Hello Partik just watched Spider-Man far away from home I really didn’t
Enjoyed it’s not up to that mark it’s released in New York City so just feel
like to give you review  
  
Rest everyone has der own taste I didn’t like it waste of time 😠",NAG,NGEN,0
C45.625,location please,NAG,NGEN,0
C7.2458,Unsubscribed.,NAG,NGEN,0
C7.2416,"Hi guys .. need ur support .. I make YouTube videos .. I need ur help .. pls
watch share and subscribe 🙏🏻🙏🏻🙏🏻 <https://youtu.be/IHW3y62SoLI>",NAG,NGEN,0
C4.771,"Studying 9:00 am to 7:00 pm daily , not taken a day off since 1 month ,
getting closer to my goal day by day 🙏💪",NAG,NGEN,0
C10.96,AR should be tried under sedation case.,NAG,NGEN,0
C4.1065.1,Palpendiculal in gow,NAG,NGEN,0
C10.212,Kapil needs to study and not be an ignorant fool.,NAG,NGEN,0
C10.416,Arnab do some debate good for people,NAG,NGEN,0
C4.1337.5,"@akshay Viswambharan intentional meaning of this comment was kabir singh is a
surgeon(Doctor) and he does strange things. 😂",NAG,NGEN,0
C4.1623,Bhai article 15 best movie of year 2019,NAG,NGEN,0
C4.645,Please do review on joker which is based on evil of society,NAG,NGEN,0
C7.750,"Best Reply to feminists & liberals .....!!  
[#kabirsingh](http://www.youtube.com/results?search_query=%23kabirsingh) is a
Best Movie....",NAG,NGEN,0
C10.1011,"Third gender also act properly as compare to this type of addicted frustrated
people",NAG,GEN,0
C68.220,Right bro 🙏🙏🙏,NAG,NGEN,0
C7.1829,That's true sir....hats of to u,NAG,NGEN,0
C7.2530,What a dedication for making review,NAG,NGEN,0
C4.561.3,Lol... Yeah. You then have no idea what a Surgeon is.,NAG,NGEN,0
C33.154,"gay boy add me  
+66992346914",NAG,NGEN,0
C4.1667.1,Joker was a great film...I'm pretty sure shwetabh will give great review,NAG,NGEN,0
C10.570,hahahahahah,NAG,NGEN,0
C33.782,Keep growing🙏,NAG,NGEN,0
C45.473,2nd part plz,NAG,NGEN,0
C4.1065.4,"@pranav gohel akshay is in india only for managing his business the moment his
acting carreer flops he'll take all his money to canada and wont return back
unless to attend events and will send his kids to earn in india too and then
return back to canada with money he has earned here",NAG,NGEN,0
C4.1003,"Movie revolves around hero only because name of movie is kabir singh and not
preety sikka.😒😒",NAG,NGEN,0
C4.1667.4,Plz review,NAG,NGEN,0
C4.1962.1,"All shits what Kabir do is on behalf of it's perfection in his Skill..  
So do whatever you want but first of all create a strong base on which you can
fall..  
This is also said by S.sir",NAG,NGEN,0
C58.16,Lol 😋,NAG,NGEN,0
C26.275.2,Salute to this Man!!!,NAG,NGEN,0
C10.775.2,"I think ur comment is also going to be on NSA(natonal security act) portal
best of luck ......",NAG,NGEN,0
C7.2234.5,The Undercover Rock Stars excellent work,NAG,NGEN,0
C33.677.4,I am tomboy,NAG,NGEN,0
C33.799,Nice Actress,NAG,NGEN,0
C33.511.2,pritam kumar hii,NAG,NGEN,0
C4.1965,"Kabir Singh movie is just for entertainment don't connect to this story to ur
life becoz onscreen and offscreen mai bhut difference hai",NAG,NGEN,0
C7.745,One of the best video of your channel.,NAG,NGEN,0
C26.309,"The in-laws of the Bride got paid for their misdeeds. in hindi we call it "" जो
जैसा बोएगा , वो वैसा ही काटेगा l""",NAG,NGEN,0
C4.2236,Nice,NAG,NGEN,0
C7.1653,That is so so so true sir!!!!,NAG,NGEN,0
