ID,Text,Sub-task A,Sub-task B,Label
C21.53,Thanks sir.... Abhi ticket Book karta hu 😊,NAG,NGEN,0
C4.857.2,Bahito,NAG,NGEN,0
C9.110.1,@Vijay Sharma sahi kaha,NAG,NGEN,0
C26.113,JIO MERE SHER...........,NAG,NGEN,0
C21.158.1,"Kabir Singh to bahot hi khubsurat film hai... 2 imandari se pyar karne vale
Committed logo Ko kahani !  
Fuckboy, One Night Stand, Multiple Partners Ko aaj jaha promote Kiya ja Raha
hai vaha Kabir Singh Jaisi khubsurat movie bahot hi Kam dekhne Ko multi hai...
Aur Sabse Mahatvapurna ki is film me drink karne Ko glorify nahi Kiya Gaya
four more shots please ki tarah... Kabir Singh me drink karne Ko Kabir ke
jivan ke bure Daur ki tarah Dikhaya hai !",NAG,NGEN,0
C9.97,"बोलने की आजादी है, लेकिन झूठ बोलने का अधिकार नहीं है",NAG,NGEN,0
C21.44,Climax nhi dekh paya kya tha batna bro,NAG,NGEN,0
C7.2452,"Pratik Bhaiyya.......Film company ki Sucharita Tyagi ne iss film ko bura bhala
kaha tha.......aapne Jo mu Tod jawab diya.....yeh uske gaalon par kaske ek
tamacha tha......Hats off Bhaiyya.....accha kiya aapne in Hypocrites ko jawaab
dekar👍👍👍👍👍👍👌👌👌👌👌👌",NAG,NGEN,0
C32.14,Koi benglor se he kya,NAG,NGEN,0
C20.318.3,@pankaj solanki Zabardast bhai!,NAG,NGEN,0
C9.323,"Mast h sir  
[#Drxpharmaclasses](http://www.youtube.com/results?search_query=%23Drxpharmaclasses)",NAG,NGEN,0
C7.2210.1,"Aare choro inn logo Ki chakkar main kyon par rahi hain aapna kam Karo aage
baro",NAG,NGEN,0
C7.2523,Aap kaunse area mein rehte hai,NAG,NGEN,0
C7.2595,Bhai ek group bano hum bhi leftist ko jawab dena chaate hain,NAG,NGEN,0
C29.14,Aap log RAHUL KEDIA Bhai se juriye....,NAG,NGEN,0
C9.306.2,suna nhi rajdeep ne bola ki wo undemocratic tarika h.,NAG,NGEN,0
C4.372,"Ye banda alag hi h bhai😂  
sama bana deta h bhai tu❤️💪💪💪",NAG,NGEN,0
C4.784,"shahid kapoor ko dekhna chahiye ye video..phirse morphine leke bhand ho
jaega😆🤣😆😂keh k le li bhai.👍",NAG,NGEN,0
C7.1085,"Aap ekdum sahi bol rhe hai, yeh review bhi shaandar laga mujhe  
<https://www.youtube.com/watch?v=3-k7BpiO0kY>",NAG,NGEN,0
C4.1774,"[16:50](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=16m50s)  
Oho tabhi to main kahu tum kahan the 🤣🤣",NAG,NGEN,0
C7.2228,"Pratik ji apse request h ki km se km film k important part ko explains na kre
issey movie dekhne ka excitement kam ho jata hai.......😒😒😒😒😒",NAG,NGEN,0
C7.2571.4,"PK jaisi filmo mein sirf Hindus ka hi mazak banaa ,kisi aur religion ki baat
nahi ki .  
Waise Prateek Ji NE toy story 4 ka review kiya usme politics nahi hai .",NAG,NGEN,0
C38.188,Ye log idolatry karne ke liye promote kr rahe hai,NAG,NGEN,0
C4.2132,"Wada waw wada wau wada wau wada wau  
  
  
  
  
Ye hi accha tha is movie me",NAG,NGEN,0
C7.372,yar film h ye koi reality nhi he,NAG,NGEN,0
C7.724,औ स्त्री friendship krogi?? 😂😂😂 lol,NAG,NGEN,0
C4.1447,Bhai TM larki hote kasm se baba PTA kr rahe the... Love you bro,NAG,NGEN,0
C7.401,super sach bat,NAG,NGEN,0
C4.605,"Abe ek 3gante ke movie pe itna Kun. Bolta ha be movie ha deku enjoy Karu
kattam Karu",NAG,NGEN,0
C10.820,Chachi ki muchae hoti tu kya hota ....🧐,NAG,NGEN,0
C7.486.1,Kabir singh😎,NAG,NGEN,0
C26.18,Sahi kiya bilkul sahi kiya,NAG,NGEN,0
C7.1457,"South movie k support mein Sabse aage rhte ho tum, robot and Bahubali movie h
fuddu banate h , always one man army heroes",NAG,NGEN,0
C32.78.1,Ha ji,NAG,NGEN,0
C36.1142.1,@Shivani Mahajan are yar ye sab tumhare feck dp ka kamal h😊😊😊👍,NAG,NGEN,0
C4.982.1,Sahi bat,NAG,NGEN,0
C19.59,"Yes shwetank Bhai, aapki anchoring me thori improvement ki zaroorat hai
otherwise aap ache anchor ho and bahut ache ban sakte ho",NAG,NGEN,0
C32.122,"Bullshit........ye video society ko lgbt ke against rakhne me kafi sahayak
hOAG",NAG,NGEN,0
C7.2113,Bhai t shirt mst hai 😂😂😂,NAG,NGEN,0
C7.2094,A review tha...!!!!,NAG,NGEN,0
C59.415,ek like to banta hai bhai k leia,NAG,NGEN,0
C21.328,"Kya baat hai pratik bhai itni der raat upload 😍 Sahi ja rahe ho bhai ji just
soch raha tha kya dekhu itne me aap aa gaye bhai ©Support from  
 **Vaibhav Vlogs(YouTube Channel)**",NAG,NGEN,0
C4.1406,Joker Movie pe review bana de bhai,NAG,NGEN,0
C7.2489,"Sir interstellar ka review karo plz  
..  
.mujhe bo film samajh nahi aata ♥️♥️♥️love u sir ...god bless u",NAG,NGEN,0
C36.445,"yes,sabhi homosexuals ko army ko join karne ka hak hona chahiye",NAG,NGEN,0
C7.1386,"Me Abhi Just Film Dekh ke Hi Aaya Hu Aaur Apka Opinion Dekhnekeliye Beth Gaya  
Movie Bohot Acchi He Aaur Apke Jo Points He Vo Bhi Ekdum Barabar He Lekin Ek
Bat Bhi Thike He Ki Hamari Jo Sanskruti He Iss pe Believe Rakhne Valo Ko Ye
Film Pasand Nahi Aayegi Muze Story Bohot Acchi Lagi Lekin Agar Vo Sacrifice Pe
Khatam Hoti To Aaur Accha Hota. BCz Jiss Ladkese Vo Shadi Karti He Uski Life
Bhi to Barbad Hui He Ye Bhi Dikhana Chahiye Tha endonoke Relationship me Uss
Bande Ka Kya Kasur He Ye Samaz Na Chahiye Ladikiyoko Bhi Aaur Ladko Ko Bhi Ki
Apne Pyar Me Kisi Aaur Ki Jindagi To Tabah Nahi Ho Rahi  
Iss Point Pe Bhi Ek Film Aani Bahot Jaruri Hee Ki Tum Apne Pyar me Sab Chod
Dete Ho To Jo Baki Log He Unka Kya Hota He",NAG,NGEN,0
C19.120,NAMASKAR,NAG,NGEN,0
C7.300,"लिबर्ल्स इन चार फिल्मों के बारे में क्यो नही बोलते?  
1\. Veere di wedding.  
[2.one](http://2.one/) more shots  
3.lust stories.  
4\. Gandi baat.",NAG,NGEN,0
C21.272,Sahi hai bosss,NAG,NGEN,0
C36.1045,Niche sare k sare opposite in nature hai....,NAG,NGEN,0
C4.584,"Self harm kerke body bhi NH banti kharab hojati hai Banda kamzor hojata. Hai
ya mota hojata hai fitnh rehta shakalbhi khraab hijati hai",NAG,NGEN,0
C7.1309,"Right kaha bro logo ko bass desh birodh wlaa hi film pasand he jese Salman
Khan banata he",NAG,NGEN,0
C36.1118.1,jitu Vishwakarma hindu,NAG,NGEN,0
C4.1063,"maa kasam sahi mein bakchod movie thi bc... aaj prove bhi kar diya bhai
aapne😂😂👌",NAG,NGEN,0
C9.116,"Lallantop k Ranga bila....Sourabh khajdeep.,....",NAG,NGEN,0
C4.261,"Yeh Bollywood nahi Telugu movie ki remake hai
[bhaisaab.Movie](http://bhaisaab.movie/) ka director bhi same
[tha.Movie](http://tha.movie/) bekar hai phir bhi",NAG,NGEN,0
C25.457,"Agar Kisi ko girftar krna bhi hai to 498 a Mai to Sirf pati pr kesh hona
chahiye kyoki Sirf patni ki responsebilty hoti hai pati ki",NAG,NGEN,0
C7.2242.1,O istri friendship karogi 🤣🤣🤣🤣,NAG,NGEN,0
C21.180,Bey yaar and wrong side raju dekhiee,NAG,NGEN,0
C38.154,Autowala dil le gya yar,NAG,NGEN,0
C7.1009.1,@Avinash Shewalkar usko sanskriti chanhiye,NAG,NGEN,0
C9.310.3,"Achaa Mai kuch bi bolu cahlega tuje bhai...kyu ki PM bol Raha hai....samjo
pahale bat Ko......ye bhadkaya ja Raha hai.....jo peaceful protest unko
bi....violent protest walo ka to chod hi de",NAG,NGEN,0
C7.1200,Bilkul Bhai absolutely sahi....Mera bhi dimag kharab hota hai,NAG,NGEN,0
C10.320,Chudain,NAG,NGEN,0
C7.1192,Bhai aap bohot accha kaam Kar rahe hai lage raho pratik bhai,NAG,NGEN,0
C7.1577,आपका रिव्यु देख के हमे तकलीफ हो रही है।,NAG,NGEN,0
C21.13,"[4:36](https://www.youtube.com/watch?v=fQbbWQ9ol_w&t=4m36s) agr rape ka akda
dusre desh se km h tu iska mtlb ye ni ki wo glt ni h....",NAG,NGEN,0
C4.1763,sukar h kisi ne iss movie ki reality dikhai,NAG,NGEN,0
C7.1316,bhakts ke bare me to kuch bolo😂😂,NAG,NGEN,0
C7.1784,Bhai t shirt,NAG,NGEN,0
C7.2170.2,Hahahaha,NAG,NGEN,0
C4.2200,"Bhai apki videos dekne ke baad ab meri life me sb set hoo raha hai i m Focus
on my golas...",NAG,NGEN,0
C9.178,Tu ranga Or rajdeep billa,NAG,NGEN,0
C7.2412,aap to Hero Se Bhi Jyada cute dikhte ho so sweet,NAG,NGEN,0
C32.86,"Mera ak question hai. Ager ase hi chalta hara to larki lok kisse pyar karenge?
Gay hona buri bat nahi hai par yesa hOAG to future kya hOAG. Ye jo gay hote
hai ye sab love ke liye gay nahi hote sex ke liye gay ho jate hai. Ye kya thik
hai? Ager sach may pyar hai to sex chor kar pyar kar ke dikhao tab manu tumlok
sach may normal logo se alag ho.",NAG,NGEN,0
C29.14.1,सनातन हिन्दू धर्म jee Bhai ...bahut accha...aap log mil kar Hindu ko jagayie,NAG,NGEN,0
C7.874,Bhai log ek 👌no. Picture h jarur dekhne jao yrr,NAG,NGEN,0
C19.78,Mobarak sir kahaan hain,NAG,NGEN,0
C7.1464,sir aapki baato se mere dill ko bahut Sukoon Mila 😘😘😘😘,NAG,NGEN,0
C36.260,"India world ki largest democracy h jaha hum log sbke lie equality ki bat krte
h to hme ye bat prove b krni hogi sbko equal treat krke so hme gender k nam pr
kisi ko desh ki seva krne se nai rokna chahiye aur iske alawa logo k gender se
zyada unke kam pr focus krna chahiye.Thankyou so much sir🖒🖒",NAG,NGEN,0
C33.175.2,Hii.kaise.ho,NAG,NGEN,0
C4.1362,"Ha yaar bahut hi chutya movie tha.sab log keh raha tha badia movie tha isliye
dekha bt bilkul jhaand tha",NAG,NGEN,0
C4.1034,Jaguar leke ghumne walo ko doctori parne ki kiya zarurat hay?? 😂😂,NAG,NGEN,0
C33.25,Sabi ka acting nic he,NAG,NGEN,0
C7.2571.5,"@Anil Bhargava are bhsi vo to thik hai lekin in cheezo ka alag se vidio bana
lo",NAG,NGEN,0
C23.59,Bro gullak tv show review karo,NAG,NGEN,0
C21.241,"Sir pehe hum insaan hai  
Baad Mei male ,female  
Aur dono hi crime Kar sakte hai",NAG,NGEN,0
C7.2497,Bhai sahoo move teser ko review karo,NAG,NGEN,0
C21.291,13 reasons ka review karona,NAG,NGEN,0
C4.2155,Right bhai,NAG,NGEN,0
C7.996,"Bhai kya aap lakshya chaudhari ko jante ho?  
Wo bhi aapke jaise hi achhe u tuber hai",NAG,NGEN,0
C7.2566,Bhai tum edhar udhar ki bat q karteho yar boriyat hoti he bhai,NAG,NGEN,0
C4.872.3,"@rahat ahmed Arey to 1 movie ko movie ki tarah lena,,Ye real life thodi
he,,kya sab film me laila magnu hi hona chaiye?""?KUchh alag karne me kya burai
he ????",NAG,NGEN,0
C38.21,Unki iksha hui andar se hahahaha😂😂😂,NAG,NGEN,0
C4.739,"One thing more- in this kabir singh movie, kabir singh ne ek ladki k chakkar
mein apne family ko stake par daal di, bhai ki shadi ko spoil ki...",NAG,NGEN,0
C7.1658,Bhai tu bahut bolta h thoda chota video banaya kar,NAG,NGEN,0
C32.81.4,"@Rahul Singh bahadurgarh, haryana",NAG,NGEN,0
C25.516,रेपिस्ट को सजा दो । निर्दोष को सजा नहीं होनी चाहिए ।,NAG,NGEN,0
C4.1320,"Realistic bhi nahi toh golmaal type ki mindless banao na iss mein toh maza bhi
nahi aaya",NAG,NGEN,0
C4.2172.1,@Anmol Goel 😂😂😂😂😂 koi to firki lera bro,NAG,NGEN,0
C4.1427,Rajive dixit ka bhi videos accha lagta hai mujhe,NAG,NGEN,0
C4.1758,"Thik hai bola hai aaap, thanks a lot",NAG,NGEN,0
C7.837,Bhai mujhe NAMO AGAIN ka cup nahi dikh raha?,NAG,NGEN,0
C7.941.3,isiliye kehte hai Bina video dekhe comment nahi karte... 😂😂,NAG,NGEN,0
C19.192,Like thoko Mera birthday hai,NAG,NGEN,0
C19.96,Sarwat ki kami najar aaya....,NAG,NGEN,0
C4.787,"Jst abi 2 ghnte phle mko pta chla mre ek jaanne wale ko ldki chhod gyi or ab
wo daru sutte me pd gya or usne phle kbi daru ki hth tk ni lgaya tha 🤣🤣🤣🤣",NAG,NGEN,0
C4.658.1,@vamshi bommena 🤣🤣,NAG,NGEN,0
C9.5,utna hi asan hai jitana ki kiso ko nazi kahana,NAG,NGEN,0
C4.459,"Bhai aap ne toh movie ka post mortem kar diya. But what said is absolutely
true.  
Bhai aap kuch achhi movies ka naam batao na dekhne layak.",NAG,NGEN,0
C19.153,"Last line sahi tha bro ""agar samajh aa raha h inme se kuch baate to ja sakte h
:p""",NAG,NGEN,0
C4.1379,"kya baat hai  
pure saal itna ni hassa mai  
so true 🤣",NAG,NGEN,0
C4.788,Kutte ki tarah pyar,NAG,NGEN,0
C7.2383.2,"Isiliye kehte hai Bina video dekhe comment nahi karte !  
Pehle video dekhiye sab jawab mil jayenge !  
Kabir Singh aur Four More Shots please inko compare Kiya hi nahi Jaa Sakta !",NAG,NGEN,0
C4.136,Bhai uksa background music andar ka beast bhar ajata ha ..,NAG,NGEN,0
C4.2128.3,@Arpit Jaiswal 😂,NAG,NGEN,0
C7.362,"नरेंद्र मोदी का प्रभाव मात्र राजनैतिक ही नहीं है, बल्की वे उस कुंठित वामपंथ को
भी ध्वस्त कर रहें हैं जिसने हमारे समाज के हर क्षेत्र में भारतीयता को दशकों से
हसिए पर धकेलने की अनवरत कुचेष्टा की है।",NAG,NGEN,0
C4.590,Sir 'chichoree' movie k bare apna opinion digye...,NAG,NGEN,0
C32.11.3,Ha me hu,NAG,NGEN,0
C19.50,आधा बात तो समझ ही नही आता।,NAG,NGEN,0
C7.1935,Bhiya neta ban jaao... Film se jyada to political bate karte ho bhai😅😅😅,NAG,NGEN,0
C4.878.1,Me bhi,NAG,NGEN,0
C32.42,"Ye vdo me jo bataya Wo. Msg rong Thaa..  
Aisa nai krna chaziye kisi ki zindgi barbaad Kane ka Hume koi haq nai he...",NAG,NGEN,0
C9.134,Ye sab Kya urban naxal hai.,NAG,NGEN,0
C7.1096,Bilkul sahi bol rehe ho sir with prove,NAG,NGEN,0
C4.1331,"Bhai A Gaya tu ""Titans ki Sena"" leke",NAG,NGEN,0
C25.525,jyadatar galat istamal hora he,NAG,NGEN,0
C26.135,Maybe Karne Wala Hoon talaq ke baad,NAG,NGEN,0
C19.1.1,Etna yo trailer dekh k hi pta cl gya tha ....ji,NAG,NGEN,0
C36.1133,bilkul nahi hone sahie unlogoki banduke hamesa galat jageh par goli marte Hai,NAG,NGEN,0
C7.1095,bhai kabir singh dekho superb movie hai dil khush ho gaya,NAG,NGEN,0
C7.1910,Jali 🔥 yaaar,NAG,NGEN,0
C36.937.2,Bhai aap mndi se ho,NAG,NGEN,0
C7.1520,Sir mi arjun reddy movie hindi mi dekhna chahata hu kha milegi....plz sir,NAG,NGEN,0
C21.308,"Mai bahut hi ise movie ka review intzar ker raha tha thanks bhaiya.. soke utha
tvi mai apka yeh video dekh khush hogaya ...",NAG,NGEN,0
C4.2047,Shwetabh Bhai 👌💯🔥❤️,NAG,NGEN,0
C36.1141,"Pta nhi Indians ki soch kb bdlegi, or jb army ke garenal hi aesa bol rha h to
or logo se kya ummid ki ja skti h",NAG,NGEN,0
C4.1086.2,"@Truthshallsetyoufree mujhe Job dila do IAS offices.. fir main christian ban
jaunga bol 😎",NAG,NGEN,0
C7.93.3,"@max monica fir se vahi galti... Aap Bhartiya Sanatan Vaidik Sanskriti ki
tulna dusre deshon ki history ke Aadhar pe kar Rahi hai...  
Aur haa... Maine jo facts bataye hai vo 100% Satya hai... Aap thoda history
padhiye...  
Abrahamic Religions, Sanatan Vaidik Sanskriti inka Itihas aap khud padhiye...",NAG,NGEN,0
C32.57,Anand aagya mausam bangya,NAG,NGEN,0
C4.748,Sandeep reddy vanga pakka shwetab ko gali deta hoga,NAG,NGEN,0
C32.149,Bhut bdiya acting Chandu bhai,NAG,NGEN,0
C10.1301.2,Hahaha ye sahi hai koi sar per to daal hi sakta hai .. utna hi kaafi hai.,NAG,NGEN,0
C4.257,Shi Bola Bhai,NAG,NGEN,0
C4.2007,Bhai aj ankur pathak jaisa lag ra hai bilkul,NAG,NGEN,0
C4.2194,Chutiya movie thi,NAG,NGEN,0
C7.2267,Sahi hai sir,NAG,NGEN,0
C4.345,"Love u bro... Itni achhi movie ko flop show kar diya 😜😜  
Ham log dekh rhy thy to bht khush thy k itni achi movie ha... Lekin yahan to
perspective badl gya ha",NAG,NGEN,0
C23.50.1,Tum kuch zyada hi sochte ho,NAG,NGEN,0
C7.1882,"Jab bhai ne bola 'liberals ko jalta dekh dil ko sukoon mila' tabhi k tabhi
video ko like kar dia",NAG,NGEN,0
C7.2544,"Bhai koi Kuch bhi kahe par Kabir Singh ek masterpiece film Hain  
Kal hi dekhi full paisa vasool...",NAG,NGEN,0
C4.1496,Yeah hota hai real review ...bhai apki book kab aa rhi hai,NAG,NGEN,0
C7.463,Sab apni dukaan chalaa rhe hai bhai.lekin aapne le daali unki,NAG,NGEN,0
C38.73,Pehale toh us pile gende ko maro🖕,NAG,NGEN,0
C4.856,"Yes Bhai apne bilkul sahi bola me khud dekhna Hun how my friends are follow
blindly",NAG,NGEN,0
C4.105,बकवास फ़िल्म कबीर सिंह,NAG,NGEN,0
C4.77,End mein ladki nhi milti to realistic hota,NAG,NGEN,0
C4.1084,Abhi review kr raha 😂😂,NAG,NGEN,0
C4.2009,Mujhe bhi sbse ghatiya lagi hai,NAG,NGEN,0
C4.786,"Bhai ye movie south me super duper hit hai aur Bollywood me bhi
hui........this shows ki india me kitne % logo ko aapki jaroorat hai😂",NAG,NGEN,0
C4.344,Bollywood hamesha se chutiya tha 😂👌,NAG,NGEN,0
C36.998.1,Pubg walo ko rakh ke bhi kuch fayda nahi he vese,NAG,NGEN,0
C26.214.1,bhai bhai bhai bhai,NAG,NGEN,0
C4.351,Sach main jhand movie hai 😅,NAG,NGEN,0
C4.2028,"kabir preeti ko kuchh or karne hi ni deta lol or iski to koi baat hi ni kar
rhaor ab bhai ne wohi bola jo me soch rha tha nice review",NAG,NGEN,0
C4.467,"Bhai bollywood mei log usi movie Ko hit krdete jisme aap emotions hit krdo aur
tbhi actors Ko overacting krni pdti hai",NAG,NGEN,0
C4.1201,Bhai aap akele ho jo sach bolne ka dum rkhte ho,NAG,NGEN,0
C7.309,o stree freindship karogi???? bhai tere t shirt pe😂😂😂😂,NAG,NGEN,0
C21.187,Pratik sir money hiest series ka review kro naa,NAG,NGEN,0
C7.1947,Totally agreed.Jai Shree Ram.Jai Maharashtra,NAG,NGEN,0
C36.509,"jo log comments me homosexuals ko bura bhala keh rhe hi unhe ye bilkul nhi
krna chahiye kunki ye koi bhi ho Sakta hi Jo Abhi unko bura Bhala keh rehe hi
ho Sakta hi unke bhi Santan homosexuals paida ho . apko bura Laga . Par maybe
Aisa Ho Sakta hi kunki ye creation hm nhi krte ye god krte hi tb aap kya
kahenge . Koi viklang paida ho ya sahi ya homosexual ye unki galti nhi hoti .
Pr unse nich. Bartaw krna aapki galti jroor hoti hi bjaye unko taqleef dene k
hme unko sahanabhooti Deni chahiye. mujhe maloom hi Abhi bhi aap galio se hi
reply krenge pr phr bhi soch badlo aaplog",NAG,NGEN,0
C7.1201.2,Jazib Ali 👍👍👍👍,NAG,NGEN,0
C7.2255,Ek ek baat sach bhai 👏👏👏,NAG,NGEN,0
C7.1111,Ek no movie,NAG,NGEN,0
C4.1801,joker 2019 bhai,NAG,NGEN,0
C7.1797,"Bro apki baat bilkul shi h ..i agree ..agar equality ki baat akr rhe ho to
dono taraf se socho",NAG,NGEN,0
C21.112,"mujhe es film se koi expectations nhi thi, lekin aapka review dekhne ke baad
ab to zaroor dekhunga",NAG,NGEN,0
C4.1135,Bhai chichure movie ka bhi review kro,NAG,NGEN,0
C38.74.1,Kisne decide kiya?,NAG,NGEN,0
C4.661,"Are yrr iss baar me bhi chutiya ban Gaya is movie k piche par thank u bhai
aapne aankhe khol di",NAG,NGEN,0
C4.310,Thoda late nhi hogya ? Chordo Apne ko kya 🧚‍♂️,NAG,NGEN,0
C7.304,Sahi pratik bhai apne bola kabhi acchi movie se in logo ko problem ati hai,NAG,NGEN,0
C36.860.1,@Hem Kanwar आप राजपूत हो ??,NAG,NGEN,0
C9.224,Ranga billa 😂😂😂😂,NAG,NGEN,0
C4.1023.1,Bura laga koi bat nahi,NAG,NGEN,0
C7.2446.1,"@aurora Main bhi dekhta hu review lekin....aap sirf movie ke bare me baat krne
na ....",NAG,NGEN,0
C32.148,"KheL hai chandu bhai ka mst acting ki chandu bhai ne......aese hi karte
rho....aage jaoge..........",NAG,NGEN,0
C7.1898,Liberanduon ko burnol do 😜😜😍😍,NAG,NGEN,0
C32.112.2,@crazy Ram 7061030501,NAG,NGEN,0
C7.229,"Kabir singh me dikhaya h sex is not love jab vo dusari heroine usse sex karte
waqt I love you bolti hai tab vo usse vahi choda kar chal deta hai vahi se
pata chalta hai ki vo kitna commited hai preeti se and jab do log kisi se
pyaar karte to unki understand hum nahi samjh nahi sakte mere dost aur uski
girlfriend kitna ladte par baad me panch up ho jata hai",NAG,NGEN,0
C7.2096,"ये लोग संजू जैसी मूवी की खूब तारीफ करते हैं लेकिन कबीर सिंह जो कि पूरी तरह
काल्पनिक कहानी पर आधारित उससे चिढ़ रहे हैं।",NAG,NGEN,0
C4.2133,Wahh bhai apko mene request Kiya tha Kabir singh movie review ke liye,NAG,NGEN,0
C4.1344,realistic movie nhi chlta hai dost.,NAG,NGEN,0
C7.1208,Pratik bhai apka review shandar hai,NAG,NGEN,0
C25.19,aaroop galat saabit hone per ladkiyo ko bhi saja honi cahiye,NAG,NGEN,0
C25.540.3,क्या फ्लेविया मैडम के कोई लड़का नहीं है ?,NAG,NGEN,0
C7.169,Arjun Reddy bhi dekhi bahut bahut acchi hai,NAG,NGEN,0
C9.318,Perfect bole sir,NAG,NGEN,0
C32.85.3,@Jigar Kumar to do nbr,NAG,NGEN,0
C7.1777,Kitna biased h ye video...,NAG,NGEN,0
C26.298.5,"jo usne kiya uske baad uski life bhi toh barbaad ho gayi na abhi toh jail mein
hi hai na 15 lakh toh 3 saal mein kama lunga",NAG,NGEN,0
C36.641,Army me nhi hona chahiye ye log,NAG,NGEN,0
C36.1028,Sahi hai..,NAG,NGEN,0
C4.550,"[4:20](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=4m20s) bhai ka expression
dekh ke bahut hsi aayi",NAG,NGEN,0
C7.2378,"Yes actually acha filmmaker woh hai jo audience ko uncomfortable kare...aur
whi iss film mein hua hai...yeh film kabir singh ki life ke upar...usne life
mein jo actions liye unke upar hai...chahe woh sahi ho ya galat ... yeh
journey hai uss character ki...toh kuch bhi galat nhi hai film mein...sbse
important baat yeh hai.. ki aaj bhi hmari society kabir singh jese logo ko
dekhna nhi chahti aur tabhi log film dekhte hue uncomfortable hue... aur yahi
film ki jeet hai...and hats off to sandeep reddy vanga...nd shahid kapoor",NAG,NGEN,0
C4.1984.4,"@Ashish Kushwaha kabir singh ki jai se fiction chutiyo ki life ji nay Ka try
mat kar na",NAG,NGEN,0
C4.1437,"Kabir singh londo ki movie toh pta nhi kaise thi may be wo daaru peeta hai,
apni marzi ki krta hai, issliye.  
But iss movie mein dekhne ka jo tha wo tha shahid kapoor ka act, uski
performance, acting jo ki badhiya thi.",NAG,NGEN,0
C7.1233,Ab aap pakane lage ho,NAG,NGEN,0
C4.1269.3,@ش حسين Sahi bola bhi Apne,NAG,NGEN,0
C7.624,"Kya bat bola yar. Dho dala in sab ko.  
  
Keep it up bro.😣🙏👍✌👌👏",NAG,NGEN,0
C7.2038,311 dislikes. Feminists aur liberals ne kiye hain,NAG,NGEN,0
C7.2429,Aap pehle se mote ho gaye ho,NAG,NGEN,0
C21.108,"Sir please review Malayalam movie Premam  
It's remind me movies like geetha govindam and 96",NAG,NGEN,0
C61.785,Vikari ka lebel dekho,NAG,NGEN,0
C36.1137.4,@केशव पाठक sahi kaha,NAG,NGEN,0
C7.901,Bahut badhiya pratik bhai,NAG,NGEN,0
C4.2235,Kamal kar rahe ho bro,NAG,NGEN,0
C36.1166,Sahi bat h,NAG,NGEN,0
C7.154,Bhai aadha shave kiya tha ?,NAG,NGEN,0
C7.2296,Sucharita flim companion k bare m h,NAG,NGEN,0
C10.515.1,@JAYESH patil 😂😂😂😂😂,NAG,NGEN,0
C9.230,"Maine apne ghar pe ek chaukidaar rakha, ab wo chaukidaar kahta hai tum sabit
karo ki tum hi is ghar ke malik ho.",NAG,NGEN,0
C4.818,"[14:39](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=14m39s) Mai kehta ye
chutiyapanti hai .",NAG,NGEN,0
C20.309.1,Arre... Kehna kya chahti ho? 😂😂,NAG,NGEN,0
C7.1664,Spoiler the bolna chahiye tha bhai 😕,NAG,NGEN,0
C32.80.3,@Vinay Hotty ACCHI BAT H SHADI KROGE KYA MUJSE .,NAG,NGEN,0
C7.1119,Bahut mast bole bhai superbbb 😘,NAG,NGEN,0
C4.2168,"Bhai KGF ka review kb karoge??  
Tumhare teaser review ke baad hi maine movie dekhi!! 🤘🤘🤘🤘",NAG,NGEN,0
C23.24,"Aap sirf Hollywood ki hindi me dubbed Hoke aati he wahi movie ya web series ka
raview kiya karo kyo ki india me 80 % log hindi dubbed movie hi dekhte he",NAG,NGEN,0
C32.11.2,@Pravin Nimje number de,NAG,NGEN,0
C7.208,"Three meter above the sky. spanish movie review karo..bollywood remake hoga
toh atcha hai.",NAG,NGEN,0
C10.1156,"Are arbanbhai tum itna shor kyu machate hai? Ham to drama hi samjte hai. Tum
ha to channel chaotic hai to family bolte hai na take kyu de kho rahe ho?",NAG,NGEN,0
C7.1526,आपकी हिन्दी और अंग्रेजी दोनों भाषाओं पर शानदार पकड़ है।,NAG,NGEN,0
C38.505,End vala banda cool tha...uska bhi timeliner ka actor bna lo..,NAG,NGEN,0
C7.2090,"sir plz hackshow ridge ka review kro na plzzz .ye bhut hi shandhar movi h ek
bar dheko sir plz",NAG,NGEN,0
C4.1139,"**[14:00](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=14m00s)** **ek number
line bolee hai bhai....**",NAG,NGEN,0
C33.17,"Apke Video dekh kr Mere face pr Allways smile hote h so uske lye Thanku so
much",NAG,NGEN,0
C4.1263,"Oee Launde Kya hal Chal ?  
Has changed to  
Ooo mere bhai Kya hal chal?",NAG,NGEN,0
C7.1165,Sai hay bhai,NAG,NGEN,0
C7.1278,"Jo bhi h movie to copy paste hi h,",NAG,NGEN,0
C4.1158.1,"@KRATZZ sacred games season 2 bht acha h... Bss jo log web series nii dkhte...
Unhe smjh nii aya",NAG,NGEN,0
C20.293,Har cheez m feminism dalna zaroori h aapko ?,NAG,NGEN,0
C7.1231,Sir aap to hard wale youtuber nikle 🔥🙏,NAG,NGEN,0
C38.763,thik hai pr private hi rakhe log isko bataye na publicly,NAG,NGEN,0
C7.993,Dho dala,NAG,NGEN,0
